toco,fhr,fhr_nan,uc_nan,uc,baseline,acc,dec
0.0,50.0,50.0,,0.5,139.39747191931093,0,0
0.0,50.0,50.0,,0.5,139.4048858761502,0,0
0.0,91.75,91.75,,0.5,139.41229983298942,0,0
0.0,91.75,91.75,,0.5,139.41971378982868,0,0
0.0,91.75,91.75,,0.5,139.4271277466679,0,0
0.0,135.5,135.5,,0.5,139.43454170350716,0,0
0.0,135.5,135.5,,0.5,139.4419556603464,0,0
0.0,135.5,135.5,,0.5,139.44936961718565,0,0
0.0,135.25,135.25,,0.5,139.45678357402488,0,0
0.5,135.25,135.25,0.5,0.5,139.46419753086414,0,0
0.5,135.25,135.25,0.5,0.5,139.47161148770337,0,0
0.5,133.5,133.5,0.5,0.5,139.47902544454263,0,0
59.0,133.5,133.5,59.0,59.0,139.48643940138186,0,0
59.0,133.5,133.5,59.0,59.0,139.49385335822112,0,0
59.0,134.75,134.75,59.0,59.0,139.50126731506035,0,0
60.0,134.75,134.75,60.0,60.0,139.5086812718996,0,0
60.0,134.75,134.75,60.0,60.0,139.51609522873883,0,0
60.0,134.75,134.75,60.0,60.0,139.5235091855781,0,0
60.0,134.75,134.75,60.0,60.0,139.53092314241732,0,0
60.0,134.75,134.75,60.0,60.0,139.53833709925658,0,0
60.0,134.25,134.25,60.0,60.0,139.5457510560958,0,0
58.5,134.25,134.25,58.5,58.5,139.55316501293507,0,0
58.5,134.25,134.25,58.5,58.5,139.5605789697743,0,0
58.5,133.75,133.75,58.5,58.5,139.56799292661356,0,0
57.5,133.75,133.75,57.5,57.5,139.57540688345279,0,0
57.5,133.75,133.75,57.5,57.5,139.58282084029204,0,0
57.5,133.25,133.25,57.5,57.5,139.59023479713127,0,0
59.0,133.25,133.25,59.0,59.0,139.59764875397053,0,0
59.0,133.25,133.25,59.0,59.0,139.60506271080976,0,0
59.0,132.25,132.25,59.0,59.0,139.61247666764902,0,0
59.0,132.25,132.25,59.0,59.0,139.61989062448825,0,0
59.0,132.25,132.25,59.0,59.0,139.6273045813275,0,0
59.0,132.0,132.0,59.0,59.0,139.63471853816674,0,0
58.5,132.0,132.0,58.5,58.5,139.642132495006,0,0
58.5,132.0,132.0,58.5,58.5,139.64954645184523,0,0
58.5,128.25,128.25,58.5,58.5,139.65696040868448,0,0
57.0,128.25,128.25,57.0,57.0,139.6643743655237,0,0
57.0,128.25,128.25,57.0,57.0,139.67178832236297,0,0
57.0,127.25,127.25,57.0,57.0,139.67920227920223,0,0
58.0,127.25,127.25,58.0,58.0,139.68661623604146,0,0
58.0,127.25,127.25,58.0,58.0,139.69403019288072,0,0
58.0,130.0,130.0,58.0,58.0,139.70144414971995,0,0
59.0,130.0,130.0,59.0,59.0,139.7088581065592,0,0
59.0,130.0,130.0,59.0,59.0,139.71627206339843,0,0
59.0,133.5,133.5,59.0,59.0,139.7236860202377,0,0
59.0,133.5,133.5,59.0,59.0,139.73109997707692,0,0
59.0,133.5,133.5,59.0,59.0,139.73851393391618,0,0
59.0,136.0,136.0,59.0,59.0,139.7459278907554,0,0
58.0,136.0,136.0,58.0,58.0,139.75334184759467,0,0
58.0,136.0,136.0,58.0,58.0,139.7607558044339,0,0
58.0,137.75,137.75,58.0,58.0,139.76816976127316,0,0
58.0,137.75,137.75,58.0,58.0,139.7755837181124,0,0
58.0,137.75,137.75,58.0,58.0,139.78299767495164,0,0
58.0,140.25,140.25,58.0,58.0,139.79041163179087,0,0
59.0,140.25,140.25,59.0,59.0,139.79782558863013,0,0
59.0,140.25,140.25,59.0,59.0,139.80523954546936,0,0
59.0,141.5,141.5,59.0,59.0,139.81265350230862,0,0
59.0,141.5,141.5,59.0,59.0,139.82006745914785,0,0
59.0,141.5,141.5,59.0,59.0,139.8274814159871,0,0
59.0,142.0,142.0,59.0,59.0,139.83489537282634,0,0
58.0,142.0,142.0,58.0,58.0,139.8423093296656,0,0
58.0,142.0,142.0,58.0,58.0,139.84972328650483,0,0
58.0,140.75,140.75,58.0,58.0,139.85713724334408,0,0
57.5,140.75,140.75,57.5,57.5,139.8645512001833,0,0
57.5,140.75,140.75,57.5,57.5,139.87196515702257,0,0
57.5,141.0,141.0,57.5,57.5,139.8793791138618,0,0
57.5,141.0,141.0,57.5,57.5,139.88679307070106,0,0
57.5,141.0,141.0,57.5,57.5,139.8942070275403,0,0
57.5,141.25,141.25,57.5,57.5,139.90162098437955,0,0
60.0,141.25,141.25,60.0,60.0,139.90903494121878,0,0
60.0,141.25,141.25,60.0,60.0,139.91644889805804,0,0
60.0,142.75,142.75,60.0,60.0,139.92386285489727,0,0
59.0,142.75,142.75,59.0,59.0,139.93127681173652,0,0
59.0,142.75,142.75,59.0,59.0,139.93869076857575,0,0
59.0,141.25,141.25,59.0,59.0,139.946104725415,0,0
58.0,141.25,141.25,58.0,58.0,139.95351868225424,0,0
58.0,141.25,141.25,58.0,58.0,139.9609326390935,0,0
58.0,142.25,142.25,58.0,58.0,139.96834659593273,0,0
57.0,142.25,142.25,57.0,57.0,139.975760552772,0,0
57.0,142.25,142.25,57.0,57.0,139.98317450961125,0,0
57.0,142.5,142.5,57.0,57.0,139.99058846645048,0,0
59.0,142.5,142.5,59.0,59.0,139.99800242328973,0,0
59.0,142.5,142.5,59.0,59.0,140.00541638012896,0,0
59.0,142.75,142.75,59.0,59.0,140.01283033696822,0,0
59.0,142.75,142.75,59.0,59.0,140.02024429380745,0,0
59.0,142.75,142.75,59.0,59.0,140.0276582506467,0,0
59.0,145.25,145.25,59.0,59.0,140.03507220748594,0,0
57.0,145.25,145.25,57.0,57.0,140.0424861643252,0,0
57.0,145.25,145.25,57.0,57.0,140.04990012116443,0,0
57.0,146.25,146.25,57.0,57.0,140.05731407800369,0,0
58.0,146.25,146.25,58.0,58.0,140.06472803484291,0,0
58.0,146.25,146.25,58.0,58.0,140.07214199168217,0,0
58.0,147.75,147.75,58.0,58.0,140.0795559485214,0,0
59.0,147.75,147.75,59.0,59.0,140.08696990536066,0,0
59.0,147.75,147.75,59.0,59.0,140.0943838621999,0,0
59.0,145.25,145.25,59.0,59.0,140.10179781903915,0,0
59.0,145.25,145.25,59.0,59.0,140.10921177587838,0,0
59.0,145.25,145.25,59.0,59.0,140.11662573271764,0,0
59.0,142.5,142.5,59.0,59.0,140.12403968955687,0,0
59.0,142.5,142.5,59.0,59.0,140.13145364639612,0,0
59.0,142.5,142.5,59.0,59.0,140.13886760323535,0,0
59.0,140.25,140.25,59.0,59.0,140.1462815600746,0,0
57.5,140.25,140.25,57.5,57.5,140.15369551691384,0,0
57.5,140.25,140.25,57.5,57.5,140.1611094737531,0,0
57.5,138.75,138.75,57.5,57.5,140.16852343059233,0,0
56.0,138.75,138.75,56.0,56.0,140.1759373874316,0,0
56.0,138.75,138.75,56.0,56.0,140.18335134427082,0,0
56.0,140.25,140.25,56.0,56.0,140.19076530111008,0,0
58.0,140.25,140.25,58.0,58.0,140.1981792579493,0,0
58.0,140.25,140.25,58.0,58.0,140.20559321478856,0,0
58.0,141.75,141.75,58.0,58.0,140.2130071716278,0,0
57.5,141.75,141.75,57.5,57.5,140.22042112846705,0,0
57.5,141.75,141.75,57.5,57.5,140.22783508530628,0,0
57.5,143.0,143.0,57.5,57.5,140.23524904214554,0,0
56.0,143.0,143.0,56.0,56.0,140.24266299898477,0,0
56.0,143.0,143.0,56.0,56.0,140.25007695582403,0,0
56.0,143.25,143.25,56.0,56.0,140.25749091266326,0,0
55.0,143.25,143.25,55.0,55.0,140.26490486950252,0,0
55.0,143.25,143.25,55.0,55.0,140.27231882634175,0,0
55.0,143.25,143.25,55.0,55.0,140.279732783181,0,0
54.0,143.25,143.25,54.0,54.0,140.28714674002026,0,0
54.0,143.25,143.25,54.0,54.0,140.2945606968595,0,0
54.0,140.75,140.75,54.0,54.0,140.30197465369875,0,0
55.0,140.75,140.75,55.0,55.0,140.30938861053798,0,0
55.0,140.75,140.75,55.0,55.0,140.31680256737724,0,0
55.0,140.25,140.25,55.0,55.0,140.32421652421647,0,0
53.5,140.25,140.25,53.5,53.5,140.33163048105573,0,0
53.5,140.25,140.25,53.5,53.5,140.33904443789496,0,0
53.5,141.5,141.5,53.5,53.5,140.3464583947342,0,0
52.5,141.5,141.5,52.5,52.5,140.35387235157344,0,0
52.5,141.5,141.5,52.5,52.5,140.3612863084127,0,0
52.5,142.75,142.75,52.5,52.5,140.36870026525193,0,0
52.5,142.75,142.75,52.5,52.5,140.3761142220912,0,0
52.5,142.75,142.75,52.5,52.5,140.38352817893042,0,0
52.5,143.0,143.0,52.5,52.5,140.39094213576968,0,0
53.0,143.0,143.0,53.0,53.0,140.3983560926089,0,0
53.0,143.0,143.0,53.0,53.0,140.40577004944817,0,0
53.0,141.5,141.5,53.0,53.0,140.4131840062874,0,0
53.5,141.5,141.5,53.5,53.5,140.42059796312665,0,0
53.5,141.5,141.5,53.5,53.5,140.42801191996588,0,0
53.5,142.5,142.5,53.5,53.5,140.43542587680514,0,0
52.0,142.5,142.5,52.0,52.0,140.44283983364437,0,0
52.0,142.5,142.5,52.0,52.0,140.45025379048363,0,0
52.0,141.75,141.75,52.0,52.0,140.45766774732286,0,0
53.0,141.75,141.75,53.0,53.0,140.46508170416212,0,0
53.0,141.75,141.75,53.0,53.0,140.47249566100135,0,0
53.0,141.75,141.75,53.0,53.0,140.4799096178406,0,0
54.0,141.75,141.75,54.0,54.0,140.48732357467983,0,0
54.0,141.75,141.75,54.0,54.0,140.4947375315191,0,0
54.0,142.25,142.25,54.0,54.0,140.50215148835832,0,0
55.0,142.25,142.25,55.0,55.0,140.50956544519758,0,0
55.0,142.25,142.25,55.0,55.0,140.5169794020368,0,0
55.0,142.75,142.75,55.0,55.0,140.52439335887607,0,0
54.0,142.75,142.75,54.0,54.0,140.5318073157153,0,0
54.0,142.75,142.75,54.0,54.0,140.53922127255456,0,0
54.0,143.0,143.0,54.0,54.0,140.5466352293938,0,0
56.0,143.0,143.0,56.0,56.0,140.55404918623304,0,0
56.0,143.0,143.0,56.0,56.0,140.56146314307227,0,0
56.0,143.25,143.25,56.0,56.0,140.56887709991153,0,0
56.0,143.25,143.25,56.0,56.0,140.57629105675076,0,0
56.0,143.25,143.25,56.0,56.0,140.58370501359002,0,0
56.0,143.5,143.5,56.0,56.0,140.59111897042925,0,0
57.5,143.5,143.5,57.5,57.5,140.5985329272685,0,0
57.5,143.5,143.5,57.5,57.5,140.60594688410777,0,0
57.5,144.5,144.5,57.5,57.5,140.613360840947,0,0
58.0,144.5,144.5,58.0,58.0,140.62077479778625,0,0
58.0,144.5,144.5,58.0,58.0,140.62818875462548,0,0
58.0,145.5,145.5,58.0,58.0,140.63560271146474,0,0
60.5,145.5,145.5,60.5,60.5,140.64301666830397,0,0
60.5,145.5,145.5,60.5,60.5,140.65043062514323,0,0
60.5,147.0,147.0,60.5,60.5,140.65784458198246,0,0
61.5,147.0,147.0,61.5,61.5,140.66525853882172,0,0
61.5,147.0,147.0,61.5,61.5,140.67267249566095,0,0
61.5,149.25,149.25,61.5,61.5,140.6800864525002,0,0
65.5,149.25,149.25,65.5,65.5,140.68750040933944,0,0
65.5,149.25,149.25,65.5,65.5,140.6949143661787,0,0
65.5,150.5,150.5,65.5,65.5,140.70232832301792,0,0
66.5,150.5,150.5,66.5,66.5,140.70974227985718,0,0
66.5,150.5,150.5,66.5,66.5,140.7171562366964,0,0
66.5,148.75,148.75,66.5,66.5,140.72457019353567,0,0
70.5,148.75,148.75,70.5,70.5,140.7319841503749,0,0
70.5,148.75,148.75,70.5,70.5,140.73939810721416,0,0
70.5,146.25,146.25,70.5,70.5,140.7468120640534,0,0
72.0,146.25,146.25,72.0,72.0,140.75422602089265,0,0
72.0,146.25,146.25,72.0,72.0,140.76163997773187,0,0
72.0,145.25,145.25,72.0,72.0,140.76905393457113,0,0
78.0,145.25,145.25,78.0,78.0,140.77646789141036,0,0
78.0,145.25,145.25,78.0,78.0,140.78388184824962,0,0
78.0,144.25,144.25,78.0,78.0,140.79129580508885,0,0
79.0,144.25,144.25,79.0,79.0,140.7987097619281,0,0
79.0,144.25,144.25,79.0,79.0,140.80612371876734,0,0
79.0,143.5,143.5,79.0,79.0,140.8135376756066,0,0
83.0,143.5,143.5,83.0,83.0,140.82095163244583,0,0
83.0,143.5,143.5,83.0,83.0,140.82836558928508,0,0
83.0,141.0,141.0,83.0,83.0,140.83577954612431,0,0
85.0,141.0,141.0,85.0,85.0,140.84319350296357,0,0
