toco,fhr,fhr_nan,uc_nan,uc,baseline,acc,dec
0.0,210.0,210.0,,101.5,136.22267805297852,0,0
0.0,210.0,210.0,,101.5,136.22482669919899,0,0
0.0,130.0,130.0,,101.5,136.22697534541948,0,0
101.5,130.0,130.0,101.5,101.5,136.22912399163997,0,0
101.5,130.0,130.0,101.5,101.5,136.23127263786046,0,0
101.5,130.0,130.0,101.5,101.5,136.23342128408092,0,0
101.5,130.0,130.0,101.5,101.5,136.2355699303014,0,0
101.5,130.0,130.0,101.5,101.5,136.2377185765219,0,0
101.5,130.0,130.0,101.5,101.5,136.23986722274236,0,0
3.0,130.0,130.0,3.0,3.0,136.24201586896285,0,0
3.0,130.0,130.0,3.0,3.0,136.24416451518334,0,0
3.0,158.0,158.0,3.0,3.0,136.2463131614038,0,0
2.0,158.0,158.0,2.0,2.0,136.2484618076243,0,0
2.0,158.0,158.0,2.0,2.0,136.25061045384479,0,0
2.0,157.5,157.5,2.0,2.0,136.25275910006528,0,0
12.0,157.5,157.5,12.0,12.0,136.25490774628574,0,0
12.0,157.5,157.5,12.0,12.0,136.25705639250623,0,0
12.0,156.5,156.5,12.0,12.0,136.25920503872672,0,0
12.0,156.5,156.5,12.0,12.0,136.26135368494718,0,0
12.0,156.5,156.5,12.0,12.0,136.26350233116767,0,0
12.0,155.75,155.75,12.0,12.0,136.26565097738816,0,0
10.0,155.75,155.75,10.0,10.0,136.26779962360865,0,0
10.0,155.75,155.75,10.0,10.0,136.26994826982911,0,0
10.0,154.25,154.25,10.0,10.0,136.2720969160496,0,0
12.5,154.25,154.25,12.5,12.5,136.2742455622701,0,0
12.5,154.25,154.25,12.5,12.5,136.27639420849056,0,0
12.5,150.75,150.75,12.5,12.5,136.27854285471105,0,0
11.5,150.75,150.75,11.5,11.5,136.28069150093154,0,0
11.5,150.75,150.75,11.5,11.5,136.282840147152,0,0
11.5,151.75,151.75,11.5,11.5,136.2849887933725,0,0
14.0,151.75,151.75,14.0,14.0,136.28713743959298,0,0
14.0,151.75,151.75,14.0,14.0,136.28928608581347,0,0
14.0,146.25,146.25,14.0,14.0,136.29143473203393,0,0
16.0,146.25,146.25,16.0,16.0,136.29358337825443,0,0
16.0,146.25,146.25,16.0,16.0,136.29573202447492,0,0
16.0,146.25,146.25,16.0,16.0,136.29788067069538,0,0
16.0,146.25,146.25,16.0,16.0,136.30002931691587,0,0
16.0,146.25,146.25,16.0,16.0,136.30217796313636,0,0
16.0,141.25,141.25,16.0,16.0,136.30432660935685,0,0
17.0,141.25,141.25,17.0,17.0,136.3064752555773,0,0
17.0,141.25,141.25,17.0,17.0,136.3086239017978,0,0
17.0,140.75,140.75,17.0,17.0,136.3107725480183,0,0
19.0,140.75,140.75,19.0,19.0,136.31292119423875,0,0
19.0,140.75,140.75,19.0,19.0,136.31506984045924,0,0
19.0,141.0,141.0,19.0,19.0,136.31721848667974,0,0
22.0,141.0,141.0,22.0,22.0,136.3193671329002,0,0
22.0,141.0,141.0,22.0,22.0,136.3215157791207,0,0
22.0,139.0,139.0,22.0,22.0,136.32366442534118,0,0
23.5,139.0,139.0,23.5,23.5,136.32581307156167,0,0
23.5,139.0,139.0,23.5,23.5,136.32796171778213,0,0
23.5,139.25,139.25,23.5,23.5,136.33011036400262,0,0
23.5,139.25,139.25,23.5,23.5,136.3322590102231,0,0
23.5,139.25,139.25,23.5,23.5,136.33440765644357,0,0
23.5,138.5,138.5,23.5,23.5,136.33655630266406,0,0
24.0,138.5,138.5,24.0,24.0,136.33870494888455,0,0
24.0,138.5,138.5,24.0,24.0,136.34085359510505,0,0
24.0,138.75,138.75,24.0,24.0,136.3430022413255,0,0
27.5,138.75,138.75,27.5,27.5,136.345150887546,0,0
27.5,138.75,138.75,27.5,27.5,136.3472995337665,0,0
27.5,137.25,137.25,27.5,27.5,136.34944817998695,0,0
30.0,137.25,137.25,30.0,30.0,136.35159682620744,0,0
30.0,137.25,137.25,30.0,30.0,136.35374547242793,0,0
30.0,135.75,135.75,30.0,30.0,136.3558941186484,0,0
30.0,135.75,135.75,30.0,30.0,136.35804276486888,0,0
30.0,135.75,135.75,30.0,30.0,136.36019141108937,0,0
30.0,134.0,134.0,30.0,30.0,136.36234005730986,0,0
32.0,134.0,134.0,32.0,32.0,136.36448870353033,0,0
32.0,134.0,134.0,32.0,32.0,136.36663734975082,0,0
32.0,133.5,133.5,32.0,32.0,136.3687859959713,0,0
32.0,133.5,133.5,32.0,32.0,136.37093464219177,0,0
32.0,133.5,133.5,32.0,32.0,136.37308328841226,0,0
32.0,134.75,134.75,32.0,32.0,136.37523193463275,0,0
38.0,134.75,134.75,38.0,38.0,136.37738058085324,0,0
38.0,134.75,134.75,38.0,38.0,136.3795292270737,0,0
38.0,132.75,132.75,38.0,38.0,136.3816778732942,0,0
42.0,132.75,132.75,42.0,42.0,136.38382651951468,0,0
42.0,132.75,132.75,42.0,42.0,136.38597516573515,0,0
42.0,130.75,130.75,42.0,42.0,136.38812381195564,0,0
42.0,130.75,130.75,42.0,42.0,136.39027245817613,0,0
42.0,130.75,130.75,42.0,42.0,136.3924211043966,0,0
42.0,130.75,130.75,42.0,42.0,136.39456975061708,0,0
61.5,130.75,130.75,61.5,61.5,136.39671839683757,0,0
61.5,130.75,130.75,61.5,61.5,136.39886704305806,0,0
61.5,132.5,132.5,61.5,61.5,136.40101568927852,0,0
62.0,132.5,132.5,62.0,62.0,136.403164335499,0,0
62.0,132.5,132.5,62.0,62.0,136.4053129817195,0,0
62.0,130.0,130.0,62.0,62.0,136.40746162793997,0,0
72.0,130.0,130.0,72.0,72.0,136.40961027416046,0,0
72.0,130.0,130.0,72.0,72.0,136.41175892038095,0,0
72.0,131.0,131.0,72.0,72.0,136.41390756660144,0,0
73.5,131.0,131.0,73.5,73.5,136.4160562128219,0,0
73.5,131.0,131.0,73.5,73.5,136.4182048590424,0,0
73.5,134.0,134.0,73.5,73.5,136.42035350526288,0,0
82.0,134.0,134.0,82.0,82.0,136.42250215148334,0,0
82.0,134.0,134.0,82.0,82.0,136.42465079770383,0,0
82.0,136.0,136.0,82.0,82.0,136.42679944392432,0,0
82.0,136.0,136.0,82.0,82.0,136.4289480901448,0,0
82.0,136.0,136.0,82.0,82.0,136.43109673636528,0,0
82.0,136.0,136.0,82.0,82.0,136.43324538258577,0,0
100.5,136.0,136.0,100.5,100.5,136.43539402880626,0,0
100.5,136.0,136.0,100.5,100.5,136.43754267502672,0,0
100.5,133.25,133.25,100.5,100.5,136.4396913212472,0,0
101.0,133.25,133.25,101.0,101.0,136.4418399674677,0,0
101.0,133.25,133.25,101.0,101.0,136.44398861368816,0,0
101.0,135.25,135.25,101.0,101.0,136.44613725990865,0,0
101.0,135.25,135.25,101.0,101.0,136.44828590612914,0,0
101.0,135.25,135.25,101.0,101.0,136.45043455234963,0,0
101.0,136.5,136.5,101.0,101.0,136.4525831985701,0,0
101.0,136.5,136.5,101.0,101.0,136.4547318447906,0,0
101.0,136.5,136.5,101.0,101.0,136.45688049101108,0,0
101.0,140.0,140.0,101.0,101.0,136.45902913723154,0,0
98.0,140.0,140.0,98.0,98.0,136.46117778345203,0,0
98.0,140.0,140.0,98.0,98.0,136.46332642967252,0,0
98.0,141.0,141.0,98.0,98.0,136.46547507589298,0,0
98.0,141.0,141.0,98.0,98.0,136.46762372211347,0,0
98.0,141.0,141.0,98.0,98.0,136.46977236833396,0,0
98.0,141.0,141.0,98.0,98.0,136.47192101455445,0,0
97.0,141.0,141.0,97.0,97.0,136.47406966077492,0,0
97.0,141.0,141.0,97.0,97.0,136.4762183069954,0,0
97.0,138.0,138.0,97.0,97.0,136.4783669532159,0,0
98.0,138.0,138.0,98.0,98.0,136.48051559943636,0,0
