toco,fhr,fhr_nan,uc_nan,uc,baseline,acc,dec
51.5,108.0,108.0,51.5,51.5,118.8948764844571,0,0
51.5,108.0,108.0,51.5,51.5,118.88508226014028,0,0
51.0,108.0,108.0,51.0,51.0,118.87528803582344,0,0
51.0,113.65,,51.0,51.0,118.86549381150662,0,0
52.0,119.3,,52.0,52.0,118.85569958718979,0,0
54.5,124.95,,54.5,54.5,118.84590536287297,0,0
56.0,130.6,,56.0,56.0,118.83611113855613,0,0
57.0,136.25,136.25,57.0,57.0,118.8263169142393,0,0
59.5,136.25,136.25,59.5,59.5,118.81652268992248,0,0
61.5,136.5,136.5,61.5,61.5,118.80672846560564,0,0
59.5,136.5,136.5,59.5,59.5,118.79693424128882,0,0
57.5,136.5,136.5,57.5,57.5,118.78714001697199,0,0
58.0,136.5,136.5,58.0,58.0,118.77734579265517,0,0
58.5,136.5,136.5,58.5,58.5,118.76755156833833,0,0
58.5,137.75,137.75,58.5,58.5,118.7577573440215,0,0
59.0,137.75,137.75,59.0,59.0,118.74796311970468,0,0
59.0,137.75,137.75,59.0,59.0,118.73816889538784,0,0
63.0,137.75,137.75,63.0,63.0,118.72837467107102,0,0
69.0,137.75,137.75,69.0,69.0,118.71858044675419,200,0
74.0,137.75,137.75,74.0,74.0,118.70878622243737,200,0
75.0,137.75,137.75,75.0,75.0,118.69899199812053,200,0
67.0,137.75,137.75,67.0,67.0,118.6891977738037,200,0
66.0,137.75,137.75,66.0,66.0,118.67940354948688,200,0
63.5,138.0,138.0,63.5,63.5,118.66960932517004,200,0
64.0,138.0,138.0,64.0,64.0,118.65981510085322,200,0
64.5,137.75,137.75,64.5,64.5,118.65002087653639,200,0
64.0,137.75,137.75,64.0,64.0,118.64022665221957,200,0
63.5,137.75,137.75,63.5,63.5,118.63043242790273,200,0
64.0,138.0,138.0,64.0,64.0,118.62063820358591,200,0
65.0,138.0,138.0,65.0,65.0,118.61084397926908,200,0
60.5,138.21315789473684,,60.5,60.5,118.60104975495224,200,0
56.5,138.42631578947368,,56.5,56.5,118.59125553063542,200,0
