toco,fhr,fhr_nan,uc_nan,uc,baseline,acc,dec
64.5,123.25,123.25,64.5,64.5,126.27556918773651,0,0
64.5,123.25,123.25,64.5,64.5,126.27532365837472,0,0
64.5,123.25,123.25,64.5,64.5,126.27507812901294,0,0
67.5,123.25,123.25,67.5,67.5,126.27483259965115,0,0
67.5,123.25,123.25,67.5,67.5,126.27458707028937,0,0
67.5,123.5,123.5,67.5,67.5,126.27434154092758,0,0
68.0,123.5,123.5,68.0,68.0,126.2740960115658,0,0
68.0,123.5,123.5,68.0,68.0,126.27385048220401,0,0
68.0,123.0,123.0,68.0,68.0,126.27360495284223,0,0
68.0,123.0,123.0,68.0,68.0,126.27335942348044,0,0
68.0,123.0,123.0,68.0,68.0,126.27311389411865,0,0
68.0,123.75,123.75,68.0,68.0,126.27286836475687,0,0
67.0,123.75,123.75,67.0,67.0,126.27262283539508,0,0
67.0,123.75,123.75,67.0,67.0,126.2723773060333,0,0
67.0,124.0,124.0,67.0,67.0,126.27213177667151,0,0
68.5,124.0,124.0,68.5,68.5,126.27188624730974,0,0
68.5,124.0,124.0,68.5,68.5,126.27164071794795,0,0
68.5,124.25,124.25,68.5,68.5,126.27139518858617,0,0
71.0,124.25,124.25,71.0,71.0,126.27114965922438,0,0
71.0,124.25,124.25,71.0,71.0,126.2709041298626,0,0
71.0,124.0,124.0,71.0,71.0,126.27065860050081,0,0
69.5,124.0,124.0,69.5,69.5,126.27041307113903,0,0
69.5,124.0,124.0,69.5,69.5,126.27016754177724,0,0
69.5,123.0,123.0,69.5,69.5,126.26992201241545,0,0
69.5,123.0,123.0,69.5,69.5,126.26967648305367,0,0
69.5,123.0,123.0,69.5,69.5,126.26943095369188,0,0
69.5,123.0,123.0,69.5,69.5,126.2691854243301,0,0
68.0,123.0,123.0,68.0,68.0,126.26893989496831,0,0
68.0,123.0,123.0,68.0,68.0,126.26869436560654,0,0
68.0,121.75,121.75,68.0,68.0,126.26844883624474,0,0
70.5,121.75,121.75,70.5,70.5,126.26820330688297,0,0
70.5,121.75,121.75,70.5,70.5,126.26795777752118,0,0
70.5,122.25,122.25,70.5,70.5,126.2677122481594,0,0
71.5,122.25,122.25,71.5,71.5,126.2674667187976,0,0
71.5,122.25,122.25,71.5,71.5,126.26722118943583,0,0
71.5,123.25,123.25,71.5,71.5,126.26697566007404,0,0
69.5,123.25,123.25,69.5,69.5,126.26673013071225,0,0
69.5,123.25,123.25,69.5,69.5,126.26648460135047,0,0
69.5,123.75,123.75,69.5,69.5,126.26623907198868,0,0
68.5,123.75,123.75,68.5,68.5,126.2659935426269,0,0
68.5,123.75,123.75,68.5,68.5,126.26574801326511,0,0
68.5,123.0,123.0,68.5,68.5,126.26550248390333,0,0
67.0,123.0,123.0,67.0,67.0,126.26525695454154,0,0
67.0,123.0,123.0,67.0,67.0,126.26501142517976,0,0
67.0,123.5,123.5,67.0,67.0,126.26476589581797,0,0
68.0,123.5,123.5,68.0,68.0,126.2645203664562,0,0
68.0,123.5,123.5,68.0,68.0,126.2642748370944,0,0
68.0,124.0,124.0,68.0,68.0,126.26402930773263,0,0
68.5,124.0,124.0,68.5,68.5,126.26378377837084,0,0
68.5,124.0,124.0,68.5,68.5,126.26353824900904,0,0
68.5,124.0,124.0,68.5,68.5,126.26329271964727,0,0
66.0,124.0,124.0,66.0,66.0,126.26304719028548,0,0
66.0,124.0,124.0,66.0,66.0,126.2628016609237,0,0
66.0,122.75,122.75,66.0,66.0,126.26255613156191,0,0
61.0,122.75,122.75,61.0,61.0,126.26231060220013,0,0
61.0,122.75,122.75,61.0,61.0,126.26206507283834,0,0
61.0,124.0,124.0,61.0,61.0,126.26181954347656,0,0
61.0,124.0,124.0,61.0,61.0,126.26157401411477,0,0
61.0,124.0,124.0,61.0,61.0,126.261328484753,0,0
61.0,124.5,124.5,61.0,61.0,126.2610829553912,0,0
55.5,124.5,124.5,55.5,55.5,126.26083742602943,0,0
55.5,124.5,124.5,55.5,55.5,126.26059189666763,0,0
55.5,124.75,124.75,55.5,55.5,126.26034636730584,0,0
54.0,124.75,124.75,54.0,54.0,126.26010083794407,0,0
54.0,124.75,124.75,54.0,54.0,126.25985530858227,0,0
54.0,125.5,125.5,54.0,54.0,126.2596097792205,0,0
54.0,125.5,125.5,54.0,54.0,126.2593642498587,0,0
54.0,125.5,125.5,54.0,54.0,126.25911872049693,0,0
54.0,125.5,125.5,54.0,54.0,126.25887319113514,0,0
54.0,125.5,125.5,54.0,54.0,126.25862766177336,0,0
54.0,125.5,125.5,54.0,54.0,126.25838213241157,0,0
54.0,124.75,124.75,54.0,54.0,126.25813660304979,0,0
44.0,124.75,124.75,44.0,44.0,126.257891073688,0,0
44.0,124.75,124.75,44.0,44.0,126.25764554432622,0,0
44.0,125.25,125.25,44.0,44.0,126.25740001496443,0,0
44.0,125.25,125.25,44.0,44.0,126.25715448560265,0,0
44.0,125.25,125.25,44.0,44.0,126.25690895624086,0,0
44.0,124.25,124.25,44.0,44.0,126.25666342687907,0,0
40.0,124.25,124.25,40.0,40.0,126.2564178975173,0,0
40.0,124.25,124.25,40.0,40.0,126.2561723681555,0,0
40.0,124.0,124.0,40.0,40.0,126.25592683879373,0,0
40.0,124.0,124.0,40.0,40.0,126.25568130943194,0,0
40.0,124.0,124.0,40.0,40.0,126.25543578007016,0,0
40.0,124.5,124.5,40.0,40.0,126.25519025070837,0,0
36.5,124.5,124.5,36.5,36.5,126.25494472134659,0,0
36.5,124.5,124.5,36.5,36.5,126.2546991919848,0,0
36.5,124.5,124.5,36.5,36.5,126.25445366262302,0,0
35.0,124.5,124.5,35.0,35.0,126.25420813326123,0,0
35.0,124.5,124.5,35.0,35.0,126.25396260389945,0,0
35.0,125.5,125.5,35.0,35.0,126.25371707453766,0,0
33.0,125.5,125.5,33.0,33.0,126.25347154517587,0,0
33.0,125.5,125.5,33.0,33.0,126.25322601581409,0,0
33.0,125.5,125.5,33.0,33.0,126.2529804864523,0,0
34.5,125.5,125.5,34.5,34.5,126.25273495709052,0,0
34.5,125.5,125.5,34.5,34.5,126.25248942772873,0,0
34.5,125.5,125.5,34.5,34.5,126.25224389836696,0,0
33.0,125.5,125.5,33.0,33.0,126.25199836900516,0,0
33.0,125.5,125.5,33.0,33.0,126.25175283964339,0,0
