toco,fhr,fhr_nan,uc_nan,uc,baseline,acc,dec
20.0,136.0,136.0,20.0,20.0,142.20577625705522,0,0
20.0,135.0,135.0,20.0,20.0,142.18779230391914,0,0
20.0,135.0,135.0,20.0,20.0,142.16980835078306,0,0
20.0,135.0,135.0,20.0,20.0,142.15182439764698,0,0
20.0,135.0,135.0,20.0,20.0,142.1338404445109,0,0
20.0,135.0,135.0,20.0,20.0,142.11585649137484,0,0
20.0,135.0,135.0,20.0,20.0,142.09787253823876,0,0
20.0,135.0,135.0,20.0,20.0,142.07988858510268,0,0
20.0,135.0,135.0,20.0,20.0,142.0619046319666,0,0
20.0,136.5,136.5,20.0,20.0,142.04392067883055,0,0
20.0,136.5,136.5,20.0,20.0,142.02593672569446,0,0
20.0,135.75,135.75,20.0,20.0,142.00795277255838,0,0
20.0,135.25,135.25,20.0,20.0,141.9899688194223,0,0
20.0,135.25,135.25,20.0,20.0,141.97198486628622,0,0
20.0,134.75,134.75,20.0,20.0,141.95400091315017,0,0
20.0,134.75,134.75,20.0,20.0,141.9360169600141,0,0
20.0,133.25,133.25,20.0,20.0,141.918033006878,0,0
20.0,133.25,133.25,20.0,20.0,141.90004905374192,0,0
20.0,133.75,133.75,20.0,20.0,141.88206510060584,0,0
20.0,133.75,133.75,20.0,20.0,141.8640811474698,0,0
20.0,134.0,134.0,20.0,20.0,141.8460971943337,0,0
20.0,134.0,134.0,20.0,20.0,141.82811324119763,0,0
20.0,134.0,134.0,20.0,20.0,141.81012928806155,0,0
20.0,134.8653846153846,,20.0,20.0,141.79214533492546,0,0
20.0,135.73076923076923,,20.0,20.0,141.7741613817894,0,0
20.0,136.59615384615384,,20.0,20.0,141.75617742865333,0,0
20.0,137.46153846153845,,20.0,20.0,141.73819347551725,0,0
19.0,138.32692307692307,,19.0,19.0,141.72020952238117,0,0
19.5,139.19230769230768,,19.5,19.5,141.70222556924512,0,0
18.5,140.05769230769232,,18.5,18.5,141.68424161610903,0,0
19.5,140.92307692307693,,19.5,19.5,141.66625766297295,0,0
34.0,141.78846153846155,,34.0,34.0,141.64827370983687,0,0
41.0,142.65384615384616,,41.0,41.0,141.6302897567008,0,0
41.0,143.51923076923077,,41.0,41.0,141.61230580356474,0,0
42.0,144.3846153846154,,42.0,42.0,141.59432185042866,0,0
43.5,145.25,145.25,43.5,43.5,141.57633789729258,0,0
47.0,145.25,145.25,47.0,47.0,141.5583539441565,0,0
50.5,146.0,146.0,50.5,50.5,141.5403699910204,0,0
54.0,146.0,146.0,54.0,54.0,141.52238603788436,0,0
56.5,145.5,145.5,56.5,56.5,141.50440208474828,0,0
59.0,145.5,145.5,59.0,59.0,141.4864181316122,0,0
59.5,147.25,147.25,59.5,59.5,141.46843417847612,0,0
60.5,147.75,147.75,60.5,60.5,141.45045022534006,0,0
