toco,fhr,fhr_nan,uc_nan,uc,baseline,acc,dec
23.5,132.0,132.0,23.5,23.5,125.39904797230461,0,0
23.5,132.0,132.0,23.5,23.5,125.38864160896799,0,0
23.5,130.75,130.75,23.5,23.5,125.37823524563136,0,0
23.5,130.75,130.75,23.5,23.5,125.36782888229473,0,0
23.5,131.25,131.25,23.5,23.5,125.3574225189581,0,0
23.5,131.25,131.25,23.5,23.5,125.34701615562147,0,0
23.5,130.25,130.25,23.5,23.5,125.33660979228483,0,0
23.5,130.25,130.25,23.5,23.5,125.3262034289482,0,0
23.5,132.0,132.0,23.5,23.5,125.31579706561158,0,0
23.5,130.75,130.75,23.5,23.5,125.30539070227495,0,0
23.5,130.75,130.75,23.5,23.5,125.29498433893832,0,0
23.5,130.75,130.75,23.5,23.5,125.28457797560169,0,0
23.5,130.75,130.75,23.5,23.5,125.27417161226505,0,0
23.5,130.5,130.5,23.5,23.5,125.26376524892842,0,0
23.5,130.5,130.5,23.5,23.5,125.2533588855918,0,0
23.5,128.75,128.75,23.5,23.5,125.24295252225517,0,0
23.5,128.75,128.75,23.5,23.5,125.23254615891854,0,0
23.5,128.75,128.75,23.5,23.5,125.22213979558191,0,0
23.5,128.75,128.75,23.5,23.5,125.21173343224527,0,0
23.5,130.0,130.0,23.5,23.5,125.20132706890864,0,0
23.5,130.0,130.0,23.5,23.5,125.19092070557201,0,0
23.5,130.0,130.0,23.5,23.5,125.18051434223538,0,0
23.5,130.0,130.0,23.5,23.5,125.17010797889876,0,0
23.5,130.0,130.0,23.5,23.5,125.15970161556213,0,0
23.5,130.0,130.0,23.5,23.5,125.14929525222549,0,0
23.5,130.0,130.0,23.5,23.5,125.13888888888886,0,0
23.5,129.5,129.5,23.5,23.5,125.12848252555223,0,0
23.5,129.5,129.5,23.5,23.5,125.1180761622156,0,0
23.5,129.5,129.5,23.5,23.5,125.10766979887897,0,0
23.5,129.5,129.5,23.5,23.5,125.09726343554235,0,0
23.5,129.25,129.25,23.5,23.5,125.0868570722057,0,0
23.5,129.25,129.25,23.5,23.5,125.07645070886907,0,0
23.5,129.25,129.25,23.5,23.5,125.06604434553245,0,0
23.5,129.25,129.25,23.5,23.5,125.05563798219582,0,0
23.5,129.25,129.25,23.5,23.5,125.04523161885919,0,0
23.5,126.5,126.5,23.5,23.5,125.03482525552256,0,0
23.5,126.5,126.5,23.5,23.5,125.02441889218592,0,0
23.5,126.5,126.5,23.5,23.5,125.01401252884929,0,0
23.5,128.0,128.0,23.5,23.5,125.00360616551266,0,0
23.5,128.0,128.0,23.5,23.5,124.99319980217604,0,0
23.5,128.0,128.0,23.5,23.5,124.98279343883941,0,0
23.5,127.0,127.0,23.5,23.5,124.97238707550278,0,0
23.5,127.0,127.0,23.5,23.5,124.96198071216614,0,0
23.5,126.75,126.75,23.5,23.5,124.95157434882951,0,0
23.5,126.75,126.75,23.5,23.5,124.94116798549288,0,0
23.5,127.0,127.0,23.5,23.5,124.93076162215625,0,0
23.5,127.0,127.0,23.5,23.5,124.92035525881963,0,0
23.5,127.0,127.0,23.5,23.5,124.909948895483,0,0
23.5,127.0,127.0,23.5,23.5,124.89954253214636,0,0
23.5,127.0,127.0,23.5,23.5,124.88913616880973,0,0
23.5,127.0,127.0,23.5,23.5,124.8787298054731,0,0
23.5,127.05555555555556,,23.5,23.5,124.86832344213647,0,0
23.5,127.11111111111111,,23.5,23.5,124.85791707879984,0,0
23.5,127.16666666666669,,23.5,23.5,124.84751071546322,0,0
23.5,127.22222222222224,,23.5,23.5,124.83710435212657,0,0
23.5,127.27777777777776,,23.5,23.5,124.82669798878995,0,0
23.5,127.33333333333331,,23.5,23.5,124.81629162545332,0,0
23.5,127.38888888888889,,23.5,23.5,124.80588526211669,0,0
23.5,127.44444444444444,,23.5,23.5,124.79547889878006,0,0
23.5,127.5,,23.5,23.5,124.78507253544343,0,0
23.5,127.55555555555556,,23.5,23.5,124.77466617210679,0,0
23.5,127.61111111111111,,23.5,23.5,124.76425980877016,0,0
23.5,127.66666666666669,,23.5,23.5,124.75385344543353,0,0
23.5,127.72222222222224,,23.5,23.5,124.7434470820969,0,0
23.5,127.77777777777776,,23.5,23.5,124.73304071876028,0,0
23.5,127.83333333333331,,23.5,23.5,124.72263435542365,0,0
23.5,127.88888888888889,,23.5,23.5,124.71222799208701,0,0
23.5,127.94444444444444,,23.5,23.5,124.70182162875038,0,0
23.5,128.0,,23.5,23.5,124.69141526541375,0,0
23.5,128.05555555555554,,23.5,23.5,124.68100890207712,0,0
24.0,128.11111111111111,,24.0,24.0,124.6706025387405,0,0
24.0,128.16666666666666,,24.0,24.0,124.66019617540387,0,0
24.0,128.22222222222223,,24.0,24.0,124.64978981206723,0,0
24.0,128.27777777777777,,24.0,24.0,124.6393834487306,0,0
22.5,128.33333333333334,,22.5,22.5,124.62897708539397,0,0
28.0,128.38888888888889,,28.0,28.0,124.61857072205734,0,0
25.5,128.44444444444446,,25.5,25.5,124.60816435872071,0,0
23.5,128.5,,23.5,23.5,124.59775799538409,0,0
35.5,128.55555555555554,,35.5,35.5,124.58735163204744,0,0
38.0,128.61111111111111,,38.0,38.0,124.57694526871082,0,0
41.0,128.66666666666666,,41.0,41.0,124.56653890537419,0,0
40.0,128.72222222222223,,40.0,40.0,124.55613254203756,0,0
38.0,128.77777777777777,,38.0,38.0,124.54572617870093,0,0
36.5,128.83333333333334,,36.5,36.5,124.5353198153643,0,0
38.0,128.88888888888889,,38.0,38.0,124.52491345202766,0,0
39.5,128.94444444444446,,39.5,39.5,124.51450708869103,0,0
41.5,129.0,129.0,41.5,41.5,124.5041007253544,0,0
40.0,129.0,129.0,40.0,40.0,124.49369436201778,0,0
42.5,128.25,128.25,42.5,42.5,124.48328799868115,0,0
37.5,128.25,128.25,37.5,37.5,124.47288163534452,0,0
41.0,128.25,128.25,41.0,41.0,124.46247527200788,0,0
55.0,128.5,128.5,55.0,55.0,124.45206890867125,0,0
58.0,128.5,128.5,58.0,58.0,124.44166254533462,0,0
62.5,128.5,128.5,62.5,62.5,124.431256181998,0,0
63.5,129.5,129.5,63.5,63.5,124.42084981866137,0,0
66.5,129.5,129.5,66.5,66.5,124.41044345532474,0,0
70.0,129.0,129.0,70.0,70.0,124.4000370919881,0,0
74.5,128.25,128.25,74.5,74.5,124.38963072865147,0,0
77.0,128.25,128.25,77.0,77.0,124.37922436531484,0,0
79.0,124.75,124.75,79.0,79.0,124.36881800197821,0,0
82.0,124.0,124.0,82.0,82.0,124.35841163864158,0,0
82.0,124.0,124.0,82.0,82.0,124.34800527530496,0,0
83.5,124.75,124.75,83.5,83.5,124.33759891196831,0,0
84.5,124.75,124.75,84.5,84.5,124.32719254863169,0,0
