toco,fhr,fhr_nan,uc_nan,uc,baseline,acc,dec
41.5,123.5,123.5,41.5,41.5,132.66024669962476,0,0
41.5,123.5,123.5,41.5,41.5,132.65292687980497,0,0
41.5,123.5,123.5,41.5,41.5,132.64560705998514,0,0
41.5,120.0,120.0,41.5,41.5,132.6382872401653,0,0
41.5,120.0,120.0,41.5,41.5,132.63096742034548,0,0
41.5,119.0,119.0,41.5,41.5,132.6236476005257,0,0
41.5,122.5,122.5,41.5,41.5,132.61632778070586,0,0
41.5,122.5,122.5,41.5,41.5,132.60900796088603,0,0
41.5,126.0,126.0,41.5,41.5,132.6016881410662,0,0
41.5,126.0,126.0,41.5,41.5,132.5943683212464,0,0
42.0,126.25,126.25,42.0,42.0,132.58704850142658,0,0
42.5,126.25,126.25,42.5,42.5,132.57972868160675,0,0
42.5,126.25,126.25,42.5,42.5,132.57240886178693,0,0
42.0,126.25,126.25,42.0,42.0,132.56508904196713,0,0
42.0,128.0,128.0,42.0,42.0,132.5577692221473,0,0
41.5,128.0,128.0,41.5,41.5,132.55044940232747,0,0
41.5,129.25,129.25,41.5,41.5,132.54312958250765,0,0
42.0,129.25,129.25,42.0,42.0,132.53580976268785,0,0
42.0,131.5,131.5,42.0,42.0,132.52848994286802,0,0
41.5,129.5,129.5,41.5,41.5,132.5211701230482,0,0
41.5,129.5,129.5,41.5,41.5,132.51385030322837,0,0
42.0,128.0,128.0,42.0,42.0,132.50653048340857,0,0
42.0,128.0,128.0,42.0,42.0,132.49921066358874,0,0
42.5,126.75,126.75,42.5,42.5,132.4918908437689,0,0
42.5,126.75,126.75,42.5,42.5,132.4845710239491,0,0
42.0,118.75,118.75,42.0,42.0,132.4772512041293,0,0
41.5,118.75,118.75,41.5,41.5,132.46993138430946,0,0
41.5,121.75,121.75,41.5,41.5,132.46261156448963,0,0
41.5,121.75,121.75,41.5,41.5,132.4552917446698,0,0
42.0,126.25,126.25,42.0,42.0,132.44797192485,0,0
41.5,126.25,126.25,41.5,41.5,132.44065210503018,0,0
41.5,120.0,120.0,41.5,41.5,132.43333228521035,0,0
41.5,120.0,120.0,41.5,41.5,132.42601246539053,0,0
