toco,fhr,fhr_nan,uc_nan,uc,baseline,acc,dec
0.0,185.5,185.5,,48.0,149.63642803877704,0,0
0.0,185.5,185.5,,48.0,149.6419835943326,0,0
0.0,185.5,185.5,,48.0,149.64753914988816,0,0
48.0,185.5,185.5,48.0,48.0,149.6530947054437,0,0
48.0,185.5,185.5,48.0,48.0,149.65865026099925,0,0
48.0,152.5,152.5,48.0,48.0,149.6642058165548,0,0
89.5,152.5,152.5,89.5,89.5,149.66976137211037,0,0
89.5,152.5,152.5,89.5,89.5,149.67531692766593,0,0
89.5,153.25,153.25,89.5,89.5,149.6808724832215,0,0
89.5,153.25,153.25,89.5,89.5,149.68642803877702,0,0
89.5,153.25,153.25,89.5,89.5,149.69198359433258,0,0
89.5,153.5,153.5,89.5,89.5,149.69753914988814,0,0
89.5,153.5,153.5,89.5,89.5,149.7030947054437,0,0
89.5,153.5,153.5,89.5,89.5,149.70865026099926,0,0
89.5,154.75,154.75,89.5,89.5,149.71420581655482,0,0
0.0,154.75,154.75,,71.5,149.71976137211038,0,0
0.0,154.75,154.75,,53.5,149.72531692766592,0,0
0.0,156.5,156.5,,35.5,149.73087248322148,0,0
17.5,156.5,156.5,17.5,17.5,149.73642803877703,0,0
17.5,156.5,156.5,17.5,17.5,149.7419835943326,0,0
17.5,156.5,156.5,17.5,17.5,149.74753914988815,0,0
17.0,156.5,156.5,17.0,17.0,149.75309470544371,0,0
17.0,156.5,156.5,17.0,17.0,149.75865026099925,0,0
17.0,157.75,157.75,17.0,17.0,149.7642058165548,0,0
14.5,157.75,157.75,14.5,14.5,149.76976137211037,0,0
14.5,157.75,157.75,14.5,14.5,149.77531692766593,0,0
14.5,158.5,158.5,14.5,14.5,149.7808724832215,0,0
14.0,158.5,158.5,14.0,14.0,149.78642803877705,0,0
14.0,158.5,158.5,14.0,14.0,149.79198359433258,0,0
14.0,159.5,159.5,14.0,14.0,149.79753914988814,0,0
13.0,159.5,159.5,13.0,13.0,149.8030947054437,0,0
13.0,159.5,159.5,13.0,13.0,149.80865026099926,0,0
13.0,159.5,159.5,13.0,13.0,149.81420581655482,0,0
14.0,159.5,159.5,14.0,14.0,149.81976137211038,0,0
14.0,159.5,159.5,14.0,14.0,149.82531692766594,0,0
14.0,159.75,159.75,14.0,14.0,149.83087248322147,0,0
12.0,159.75,159.75,12.0,12.0,149.83642803877703,0,0
12.0,159.75,159.75,12.0,12.0,149.8419835943326,0,0
12.0,159.75,159.75,12.0,12.0,149.84753914988815,0,0
12.0,159.75,159.75,12.0,12.0,149.8530947054437,0,0
12.0,159.75,159.75,12.0,12.0,149.85865026099927,0,0
12.0,156.0,156.0,12.0,12.0,149.8642058165548,0,0
14.0,156.0,156.0,14.0,14.0,149.86976137211036,0,0
14.0,156.0,156.0,14.0,14.0,149.87531692766592,0,0
14.0,154.25,154.25,14.0,14.0,149.88087248322148,0,0
14.0,154.25,154.25,14.0,14.0,149.88642803877704,0,0
14.0,154.25,154.25,14.0,14.0,149.8919835943326,0,0
14.0,151.75,151.75,14.0,14.0,149.89753914988816,0,0
13.0,151.75,151.75,13.0,13.0,149.9030947054437,0,0
13.0,151.75,151.75,13.0,13.0,149.90865026099925,0,0
13.0,149.75,149.75,13.0,13.0,149.9142058165548,0,0
12.5,149.75,149.75,12.5,12.5,149.91976137211037,0,0
12.5,149.75,149.75,12.5,12.5,149.92531692766593,0,0
12.5,145.5,145.5,12.5,12.5,149.9308724832215,0,0
13.5,145.5,145.5,13.5,13.5,149.93642803877702,0,0
13.5,145.5,145.5,13.5,13.5,149.94198359433258,0,0
13.5,145.5,145.5,13.5,13.5,149.94753914988814,0,0
14.5,145.5,145.5,14.5,14.5,149.9530947054437,0,0
14.5,145.5,145.5,14.5,14.5,149.95865026099926,0,0
14.5,146.0,146.0,14.5,14.5,149.96420581655482,0,0
14.5,146.0,146.0,14.5,14.5,149.96976137211038,0,0
14.5,146.0,146.0,14.5,14.5,149.97531692766592,0,0
14.5,143.0,143.0,14.5,14.5,149.98087248322148,0,0
15.5,143.0,143.0,15.5,15.5,149.98642803877703,0,0
15.5,143.0,143.0,15.5,15.5,149.9919835943326,0,0
15.5,144.0,144.0,15.5,15.5,149.99753914988815,0,0
15.5,144.0,144.0,15.5,15.5,150.00309470544371,0,0
15.5,144.0,144.0,15.5,15.5,150.00865026099925,0,0
15.5,142.75,142.75,15.5,15.5,150.0142058165548,0,0
13.0,142.75,142.75,13.0,13.0,150.01976137211037,0,0
13.0,142.75,142.75,13.0,13.0,150.02531692766593,0,0
13.0,142.25,142.25,13.0,13.0,150.0308724832215,0,0
15.5,142.25,142.25,15.5,15.5,150.03642803877705,0,0
15.5,142.25,142.25,15.5,15.5,150.04198359433258,0,0
15.5,142.75,142.75,15.5,15.5,150.04753914988814,0,0
15.5,142.75,142.75,15.5,15.5,150.0530947054437,0,0
