toco,fhr,fhr_nan,uc_nan,uc,baseline,acc,dec
8.5,142.5,142.5,8.5,8.5,124.34186058951198,0,0
9.0,144.25,144.25,9.0,9.0,124.35488685847041,0,0
9.0,144.25,144.25,9.0,9.0,124.36791312742884,0,0
9.0,145.75,145.75,9.0,9.0,124.38093939638726,0,0
9.0,147.0,147.0,9.0,9.0,124.39396566534568,0,0
9.0,147.0,147.0,9.0,9.0,124.4069919343041,0,0
9.5,147.75,147.75,9.5,9.5,124.42001820326253,0,0
9.5,147.75,147.75,9.5,9.5,124.43304447222096,0,0
9.5,147.75,147.75,9.5,9.5,124.44607074117938,0,0
10.0,144.5,144.5,10.0,10.0,124.45909701013781,0,0
10.0,144.5,144.5,10.0,10.0,124.47212327909624,0,0
10.0,136.0,136.0,10.0,10.0,124.48514954805466,0,0
10.5,136.0,136.0,10.5,10.5,124.49817581701308,0,0
10.5,127.75,127.75,10.5,10.5,124.5112020859715,0,0
10.5,127.75,127.75,10.5,10.5,124.52422835492993,0,0
11.0,126.5,126.5,11.0,11.0,124.53725462388836,0,0
11.0,126.5,126.5,11.0,11.0,124.55028089284679,0,0
11.0,126.0,126.0,11.0,11.0,124.56330716180521,0,0
11.0,126.0,126.0,11.0,11.0,124.57633343076364,0,0
11.0,126.25,126.25,11.0,11.0,124.58935969972207,0,0
11.5,126.25,126.25,11.5,11.5,124.60238596868048,0,0
12.0,126.25,126.25,12.0,12.0,124.6154122376389,0,0
12.0,126.5,126.5,12.0,12.0,124.62843850659733,0,0
12.0,126.5,126.5,12.0,12.0,124.64146477555576,0,0
12.0,126.5,126.5,12.0,12.0,124.65449104451419,0,0
12.0,126.5,126.5,12.0,12.0,124.66751731347262,0,0
11.5,134.5,134.5,11.5,11.5,124.68054358243104,0,0
11.5,134.5,134.5,11.5,11.5,124.69356985138947,0,0
11.5,138.25,138.25,11.5,11.5,124.70659612034788,0,0
11.5,138.25,138.25,11.5,11.5,124.71962238930631,0,0
12.0,138.25,138.25,12.0,12.0,124.73264865826474,0,0
12.0,138.5,138.5,12.0,12.0,124.74567492722316,0,0
12.0,138.5,138.5,12.0,12.0,124.75870119618159,0,0
12.0,134.0,134.0,12.0,12.0,124.77172746514002,0,0
12.5,134.0,134.0,12.5,12.5,124.78475373409844,0,0
12.5,131.75,131.75,12.5,12.5,124.79778000305687,0,0
12.5,131.75,131.75,12.5,12.5,124.81080627201528,0,0
12.5,127.0,127.0,12.5,12.5,124.82383254097371,0,0
12.5,127.0,127.0,12.5,12.5,124.83685880993214,0,0
13.0,126.25,126.25,13.0,13.0,124.84988507889057,0,0
13.0,126.25,126.25,13.0,13.0,124.86291134784899,0,0
13.5,126.0,126.0,13.5,13.5,124.87593761680742,0,0
13.5,129.5,129.5,13.5,13.5,124.88896388576585,0,0
13.5,129.5,129.5,13.5,13.5,124.90199015472427,0,0
13.5,128.0,128.0,13.5,13.5,124.91501642368269,0,0
14.0,128.0,128.0,14.0,14.0,124.92804269264111,0,0
14.0,112.5,112.5,14.0,14.0,124.94106896159954,0,0
14.0,112.5,112.5,14.0,14.0,124.95409523055797,0,0
14.0,112.25,112.25,14.0,14.0,124.9671214995164,0,0
14.0,112.25,112.25,14.0,14.0,124.98014776847482,0,0
14.0,112.25,112.25,14.0,14.0,124.99317403743325,0,0
13.5,112.5,112.5,13.5,13.5,125.00620030639168,0,0
13.5,112.5,112.5,13.5,13.5,125.01922657535009,0,0
13.5,112.5,112.5,13.5,13.5,125.03225284430852,0,0
13.5,112.5,112.5,13.5,13.5,125.04527911326694,0,0
13.5,112.71428571428572,,13.5,13.5,125.05830538222537,0,0
14.0,112.92857142857144,,14.0,14.0,125.0713316511838,0,0
14.0,113.14285714285714,,14.0,14.0,125.08435792014222,0,0
14.0,113.35714285714286,,14.0,14.0,125.09738418910065,0,0
14.5,113.57142857142856,,14.5,14.5,125.11041045805908,0,0
15.0,113.78571428571428,,15.0,15.0,125.12343672701749,0,0
15.0,114.0,,15.0,15.0,125.13646299597592,0,0
15.5,114.21428571428572,,15.5,15.5,125.14948926493435,0,0
15.5,114.42857142857144,,15.5,15.5,125.16251553389277,0,0
