toco,fhr,fhr_nan,uc_nan,uc,baseline,acc,dec
45.5,145.25,145.25,45.5,45.5,147.44784289130087,0,0
45.5,145.25,145.25,45.5,45.5,147.43350674156324,0,0
45.5,145.25,145.25,45.5,45.5,147.41917059182563,0,0
45.5,145.25,145.25,45.5,45.5,147.404834442088,0,0
45.5,145.25,145.25,45.5,45.5,147.39049829235037,0,0
45.5,147.0,147.0,45.5,45.5,147.37616214261274,0,0
47.5,147.0,147.0,47.5,47.5,147.3618259928751,0,0
47.5,147.0,147.0,47.5,47.5,147.34748984313748,0,0
47.5,147.75,147.75,47.5,47.5,147.33315369339985,0,0
49.5,147.75,147.75,49.5,49.5,147.31881754366222,0,0
49.5,147.75,147.75,49.5,49.5,147.3044813939246,0,0
49.5,147.75,147.75,49.5,49.5,147.29014524418696,0,0
52.0,147.75,147.75,52.0,52.0,147.27580909444933,0,0
52.0,147.75,147.75,52.0,52.0,147.26147294471173,0,0
52.0,144.25,144.25,52.0,52.0,147.2471367949741,0,0
54.5,144.25,144.25,54.5,54.5,147.23280064523647,0,0
54.5,144.25,144.25,54.5,54.5,147.21846449549884,0,0
54.5,143.25,143.25,54.5,54.5,147.2041283457612,0,0
56.0,143.25,143.25,56.0,56.0,147.18979219602357,0,0
56.0,143.25,143.25,56.0,56.0,147.17545604628594,0,0
56.0,143.25,143.25,56.0,56.0,147.1611198965483,0,0
56.5,143.25,143.25,56.5,56.5,147.14678374681068,0,0
56.5,143.25,143.25,56.5,56.5,147.13244759707305,0,0
56.5,144.0,144.0,56.5,56.5,147.11811144733542,0,0
58.0,144.0,144.0,58.0,58.0,147.1037752975978,0,0
58.0,144.0,144.0,58.0,58.0,147.0894391478602,0,0
58.0,144.0,144.0,58.0,58.0,147.07510299812256,0,0
58.5,144.0,144.0,58.5,58.5,147.06076684838493,0,0
58.5,144.0,144.0,58.5,58.5,147.0464306986473,0,0
58.5,142.75,142.75,58.5,58.5,147.03209454890967,0,0
61.0,142.75,142.75,61.0,61.0,147.01775839917204,0,0
61.0,142.75,142.75,61.0,61.0,147.0034222494344,0,0
61.0,143.5,143.5,61.0,61.0,146.98908609969678,0,0
65.5,143.5,143.5,65.5,65.5,146.97474994995915,0,0
65.5,143.5,143.5,65.5,65.5,146.96041380022152,0,0
65.5,142.0,142.0,65.5,65.5,146.9460776504839,0,0
66.5,142.0,142.0,66.5,66.5,146.93174150074628,0,0
66.5,142.0,142.0,66.5,66.5,146.91740535100865,0,0
66.5,143.75,143.75,66.5,66.5,146.90306920127102,0,0
68.0,143.75,143.75,68.0,68.0,146.8887330515334,0,0
68.0,143.75,143.75,68.0,68.0,146.87439690179576,0,0
68.0,142.25,142.25,68.0,68.0,146.86006075205813,0,0
65.5,142.25,142.25,65.5,65.5,146.8457246023205,0,0
65.5,142.25,142.25,65.5,65.5,146.83138845258287,0,0
65.5,136.5,136.5,65.5,65.5,146.81705230284524,0,0
64.0,136.5,136.5,64.0,64.0,146.8027161531076,0,0
64.0,136.5,136.5,64.0,64.0,146.78838000336998,0,0
64.0,134.75,134.75,64.0,64.0,146.77404385363238,0,0
