toco,fhr,fhr_nan,uc_nan,uc,baseline,acc,dec
0.0,139.25,139.25,,16.0,117.55847260604466,0,0
0.0,139.25,139.25,,16.0,117.57154450146949,0,0
0.0,139.25,139.25,,16.0,117.58461639689433,0,0
16.0,139.25,139.25,16.0,16.0,117.59768829231916,0,0
16.0,139.25,139.25,16.0,16.0,117.610760187744,0,0
16.0,111.25,111.25,16.0,16.0,117.62383208316884,0,0
17.5,111.25,111.25,17.5,17.5,117.63690397859368,0,0
17.5,111.25,111.25,17.5,17.5,117.64997587401851,0,0
17.5,115.5,115.5,17.5,17.5,117.66304776944335,0,0
18.0,115.5,115.5,18.0,18.0,117.67611966486818,0,0
18.0,115.5,115.5,18.0,18.0,117.68919156029303,0,0
18.0,118.25,118.25,18.0,18.0,117.70226345571785,0,0
18.5,118.25,118.25,18.5,18.5,117.7153353511427,0,0
18.5,118.25,118.25,18.5,18.5,117.72840724656753,0,0
18.5,114.5,114.5,18.5,18.5,117.74147914199237,0,0
17.5,114.5,114.5,17.5,17.5,117.7545510374172,0,0
17.5,114.5,114.5,17.5,17.5,117.76762293284204,0,0
17.5,110.75,110.75,17.5,17.5,117.78069482826687,0,0
18.0,110.75,110.75,18.0,18.0,117.79376672369172,0,0
18.0,110.75,110.75,18.0,18.0,117.80683861911655,0,0
18.0,109.75,109.75,18.0,18.0,117.81991051454139,0,0
19.5,109.75,109.75,19.5,19.5,117.83298240996622,0,0
19.5,109.75,109.75,19.5,19.5,117.84605430539106,0,0
19.5,109.25,109.25,19.5,19.5,117.8591262008159,0,0
19.5,109.25,109.25,19.5,19.5,117.87219809624074,0,0
19.5,109.25,109.25,19.5,19.5,117.88526999166557,0,0
19.5,107.5,107.5,19.5,19.5,117.89834188709041,0,0
20.0,107.5,107.5,20.0,20.0,117.91141378251524,0,0
20.0,107.5,107.5,20.0,20.0,117.92448567794008,0,0
20.0,109.0,109.0,20.0,20.0,117.93755757336491,0,0
21.0,109.0,109.0,21.0,21.0,117.95062946878976,0,0
21.0,109.0,109.0,21.0,21.0,117.96370136421459,0,0
21.0,113.75,113.75,21.0,21.0,117.97677325963943,0,0
21.0,113.75,113.75,21.0,21.0,117.98984515506426,0,0
21.0,113.75,113.75,21.0,21.0,118.0029170504891,0,0
21.0,121.5,121.5,21.0,21.0,118.01598894591393,0,0
21.5,121.5,121.5,21.5,21.5,118.02906084133878,0,0
21.5,121.5,121.5,21.5,21.5,118.0421327367636,0,0
21.5,125.75,125.75,21.5,21.5,118.05520463218845,0,0
22.0,125.75,125.75,22.0,22.0,118.06827652761328,0,0
22.0,125.75,125.75,22.0,22.0,118.08134842303812,0,0
22.0,129.25,129.25,22.0,22.0,118.09442031846295,0,0
22.5,129.25,129.25,22.5,22.5,118.1074922138878,0,0
22.5,129.25,129.25,22.5,22.5,118.12056410931262,0,0
22.5,131.0,131.0,22.5,22.5,118.13363600473747,0,0
24.5,131.0,131.0,24.5,24.5,118.1467079001623,0,0
24.5,131.0,131.0,24.5,24.5,118.15977979558714,0,0
24.5,132.0,132.0,24.5,24.5,118.17285169101197,0,0
25.0,132.0,132.0,25.0,25.0,118.18592358643681,0,0
25.0,132.0,132.0,25.0,25.0,118.19899548186164,0,0
25.0,137.25,137.25,25.0,25.0,118.21206737728649,0,0
26.0,137.25,137.25,26.0,26.0,118.22513927271132,0,0
26.0,137.25,137.25,26.0,26.0,118.23821116813616,0,0
26.0,137.75,137.75,26.0,26.0,118.25128306356099,0,0
28.0,137.75,137.75,28.0,28.0,118.26435495898583,0,0
28.0,137.75,137.75,28.0,28.0,118.27742685441066,0,0
28.0,138.25,138.25,28.0,28.0,118.2904987498355,0,0
30.0,138.25,138.25,30.0,30.0,118.30357064526034,0,0
30.0,138.25,138.25,30.0,30.0,118.31664254068518,0,0
30.0,138.5,138.5,30.0,30.0,118.32971443611001,0,0
31.5,138.5,138.5,31.5,31.5,118.34278633153485,0,0
31.5,138.5,138.5,31.5,31.5,118.35585822695968,0,0
31.5,136.5,136.5,31.5,31.5,118.36893012238453,0,0
35.0,136.5,136.5,35.0,35.0,118.38200201780936,0,0
35.0,136.5,136.5,35.0,35.0,118.3950739132342,0,0
35.0,135.0,135.0,35.0,35.0,118.40814580865903,0,0
38.5,135.0,135.0,38.5,38.5,118.42121770408387,0,0
38.5,135.0,135.0,38.5,38.5,118.4342895995087,0,0
38.5,136.5,136.5,38.5,38.5,118.44736149493355,0,0
43.0,136.5,136.5,43.0,43.0,118.46043339035838,0,0
43.0,136.5,136.5,43.0,43.0,118.47350528578322,0,0
43.0,137.0,137.0,43.0,43.0,118.48657718120805,0,0
46.5,137.0,137.0,46.5,46.5,118.49964907663289,0,0
46.5,137.0,137.0,46.5,46.5,118.51272097205772,0,0
46.5,131.25,131.25,46.5,46.5,118.52579286748256,0,0
51.0,131.25,131.25,51.0,51.0,118.5388647629074,0,0
51.0,131.25,131.25,51.0,51.0,118.55193665833224,0,0
51.0,131.0,131.0,51.0,51.0,118.56500855375707,0,0
54.5,131.0,131.0,54.5,54.5,118.57808044918191,0,0
54.5,131.0,131.0,54.5,54.5,118.59115234460674,0,0
54.5,131.5,131.5,54.5,54.5,118.60422424003158,0,0
57.5,131.5,131.5,57.5,57.5,118.61729613545641,0,0
57.5,131.5,131.5,57.5,57.5,118.63036803088126,0,0
57.5,131.25,131.25,57.5,57.5,118.64343992630609,0,0
62.0,131.25,131.25,62.0,62.0,118.65651182173093,0,0
62.0,131.25,131.25,62.0,62.0,118.66958371715576,0,0
62.0,131.25,131.25,62.0,62.0,118.6826556125806,0,0
65.0,131.25,131.25,65.0,65.0,118.69572750800543,0,0
65.0,131.25,131.25,65.0,65.0,118.70879940343028,0,0
65.0,131.25,131.25,65.0,65.0,118.7218712988551,0,0
67.5,131.25,131.25,67.5,67.5,118.73494319427995,0,0
67.5,131.25,131.25,67.5,67.5,118.74801508970478,0,0
67.5,131.25,131.25,67.5,67.5,118.76108698512962,0,0
71.0,131.25,131.25,71.0,71.0,118.77415888055445,0,0
71.0,131.25,131.25,71.0,71.0,118.7872307759793,0,0
71.0,131.25,131.25,71.0,71.0,118.80030267140413,0,0
73.5,131.25,131.25,73.5,73.5,118.81337456682897,0,0
73.5,131.25,131.25,73.5,73.5,118.8264464622538,0,0
73.5,80.25,80.25,73.5,73.5,118.83951835767864,0,0
77.5,80.25,80.25,77.5,77.5,118.85259025310347,0,0
77.5,80.25,80.25,77.5,77.5,118.86566214852832,0,0
77.5,77.25,77.25,77.5,77.5,118.87873404395314,0,0
78.5,77.25,77.25,78.5,78.5,118.89180593937799,0,0
78.5,77.25,77.25,78.5,78.5,118.90487783480282,0,0
78.5,79.25,79.25,78.5,78.5,118.91794973022766,0,0
79.5,79.25,79.25,79.5,79.5,118.93102162565249,0,0
79.5,79.25,79.25,79.5,79.5,118.94409352107733,0,0
79.5,74.75,74.75,79.5,79.5,118.95716541650216,0,0
82.0,74.75,74.75,82.0,82.0,118.97023731192701,0,0
82.0,74.75,74.75,82.0,82.0,118.98330920735184,0,0
82.0,73.75,73.75,82.0,82.0,118.99638110277668,0,0
85.5,73.75,73.75,85.5,85.5,119.00945299820151,0,0
85.5,73.75,73.75,85.5,85.5,119.02252489362635,0,200
85.5,73.75,73.75,85.5,85.5,119.03559678905118,0,200
85.5,73.75,73.75,85.5,85.5,119.04866868447603,0,200
85.5,73.75,73.75,85.5,85.5,119.06174057990086,0,200
85.5,73.25,73.25,85.5,85.5,119.0748124753257,0,200
87.5,73.25,73.25,87.5,87.5,119.08788437075053,0,200
87.5,73.25,73.25,87.5,87.5,119.10095626617537,0,200
87.5,72.5,72.5,87.5,87.5,119.1140281616002,0,200
85.5,72.5,72.5,85.5,85.5,119.12710005702505,0,200
85.5,72.5,72.5,85.5,85.5,119.14017195244988,0,200
85.5,73.0,73.0,85.5,85.5,119.15324384787472,0,200
85.5,73.0,73.0,85.5,85.5,119.16631574329955,0,200
85.5,73.0,73.0,85.5,85.5,119.17938763872439,0,200
85.5,68.5,68.5,85.5,85.5,119.19245953414922,0,200
87.5,68.5,68.5,87.5,87.5,119.20553142957407,0,200
87.5,68.5,68.5,87.5,87.5,119.2186033249989,0,200
87.5,67.5,67.5,87.5,87.5,119.23167522042374,0,200
85.0,67.5,67.5,85.0,85.0,119.24474711584857,0,200
85.0,67.5,67.5,85.0,85.0,119.25781901127341,0,200
85.0,67.25,67.25,85.0,85.0,119.27089090669824,0,200
88.0,67.25,67.25,88.0,88.0,119.28396280212309,0,200
88.0,67.25,67.25,88.0,88.0,119.29703469754791,0,200
88.0,64.75,64.75,88.0,88.0,119.31010659297276,0,200
90.0,64.75,64.75,90.0,90.0,119.32317848839759,0,200
90.0,64.75,64.75,90.0,90.0,119.33625038382243,0,200
90.0,64.0,64.0,90.0,90.0,119.34932227924726,0,200
85.0,64.0,64.0,85.0,85.0,119.3623941746721,0,200
85.0,64.0,64.0,85.0,85.0,119.37546607009693,0,200
85.0,63.5,63.5,85.0,85.0,119.38853796552178,0,200
85.0,63.5,63.5,85.0,85.0,119.4016098609466,0,200
85.0,63.5,63.5,85.0,85.0,119.41468175637145,0,200
85.0,63.5,63.5,85.0,85.0,119.42775365179628,0,200
86.5,63.5,63.5,86.5,86.5,119.44082554722112,0,200
86.5,63.5,63.5,86.5,86.5,119.45389744264595,0,200
86.5,64.0,64.0,86.5,86.5,119.4669693380708,0,200
82.5,64.0,64.0,82.5,82.5,119.48004123349563,0,200
82.5,64.0,64.0,82.5,82.5,119.49311312892047,0,200
82.5,65.5,65.5,82.5,82.5,119.5061850243453,0,200
79.5,65.5,65.5,79.5,79.5,119.51925691977014,0,200
