toco,fhr,fhr_nan,uc_nan,uc,baseline,acc,dec
48.5,153.75,153.75,48.5,48.5,150.91278721704606,0,0
49.0,154.25,154.25,49.0,49.0,150.90789010488763,0,0
50.0,154.25,154.25,50.0,50.0,150.90299299272922,0,0
50.5,154.25,154.25,50.5,50.5,150.8980958805708,0,0
51.0,154.5,154.5,51.0,51.0,150.8931987684124,0,0
52.0,155.0,155.0,52.0,52.0,150.888301656254,0,0
53.0,155.0,155.0,53.0,53.0,150.88340454409555,0,0
52.5,158.5,158.5,52.5,52.5,150.87850743193715,0,0
53.0,158.5,158.5,53.0,53.0,150.87361031977872,0,0
55.0,160.75,160.75,55.0,55.0,150.86871320762032,0,0
56.5,160.75,160.75,56.5,56.5,150.8638160954619,0,0
57.0,162.5,162.5,57.0,57.0,150.85891898330348,0,0
57.5,162.5,162.5,57.5,57.5,150.85402187114508,0,0
58.5,163.25,163.25,58.5,58.5,150.84912475898668,0,0
58.0,163.25,163.25,58.0,58.0,150.84422764682824,0,0
57.0,163.5,163.5,57.0,57.0,150.83933053466984,0,0
57.0,163.5,163.5,57.0,57.0,150.8344334225114,0,0
57.5,163.5,163.5,57.5,57.5,150.829536310353,0,0
58.0,163.5,163.5,58.0,58.0,150.8246391981946,0,0
58.5,163.5,163.5,58.5,58.5,150.81974208603617,0,0
59.0,163.5,163.5,59.0,59.0,150.81484497387777,0,0
59.5,163.5,163.5,59.5,59.5,150.80994786171934,0,0
59.0,163.5,163.5,59.0,59.0,150.80505074956093,0,0
58.5,163.33947368421053,,58.5,58.5,150.80015363740253,0,0
58.0,163.17894736842106,,58.0,58.0,150.7952565252441,0,0
58.0,163.01842105263157,,58.0,58.0,150.7903594130857,0,0
59.0,162.8578947368421,,59.0,59.0,150.78546230092726,0,0
61.5,162.69736842105263,,61.5,61.5,150.78056518876886,0,0
62.0,162.53684210526316,,62.0,62.0,150.77566807661046,0,0
62.5,162.3763157894737,,62.5,62.5,150.77077096445203,0,0
64.5,162.2157894736842,,64.5,64.5,150.76587385229362,0,0
64.0,162.05526315789473,,64.0,64.0,150.7609767401352,0,0
63.5,161.89473684210526,,63.5,63.5,150.7560796279768,0,0
63.5,161.7342105263158,,63.5,63.5,150.75118251581839,0,0
64.5,161.57368421052632,,64.5,64.5,150.74628540365995,0,0
65.5,161.41315789473686,,65.5,65.5,150.74138829150155,0,0
66.5,161.25263157894736,,66.5,66.5,150.73649117934315,0,0
67.5,161.0921052631579,,67.5,67.5,150.73159406718472,0,0
69.0,160.93157894736842,,69.0,69.0,150.7266969550263,0,0
70.5,160.77105263157895,,70.5,70.5,150.72179984286788,0,0
