toco,fhr,fhr_nan,uc_nan,uc,baseline,acc,dec
23.5,153.0,153.0,23.5,23.5,126.91847941248297,0,0
26.0,153.5,153.5,26.0,26.0,126.94047929169759,0,0
28.5,153.5,153.5,28.5,28.5,126.96247917091219,0,0
29.5,153.5,153.5,29.5,29.5,126.98447905012681,0,0
27.5,153.5,153.5,27.5,27.5,127.00647892934141,0,0
27.5,152.5,152.5,27.5,27.5,127.02847880855603,0,0
28.0,151.5,151.5,28.0,28.0,127.05047868777064,0,0
29.0,151.5,151.5,29.0,29.0,127.07247856698525,0,0
28.5,153.25,153.25,28.5,28.5,127.09447844619986,0,0
28.5,152.25,152.25,28.5,28.5,127.11647832541448,0,0
28.0,152.25,152.25,28.0,28.0,127.13847820462908,0,0
27.0,151.25,151.25,27.0,27.0,127.16047808384369,0,0
26.5,151.25,151.25,26.5,26.5,127.1824779630583,0,0
25.5,150.25,150.25,25.5,25.5,127.20447784227291,0,0
25.0,149.75,149.75,25.0,25.0,127.22647772148753,0,0
25.0,149.75,149.75,25.0,25.0,127.24847760070213,0,0
25.5,147.5,147.5,25.5,25.5,127.27047747991675,0,0
27.0,147.5,147.5,27.0,27.0,127.29247735913135,0,0
27.5,146.5,146.5,27.5,27.5,127.31447723834597,0,0
28.0,147.0,147.0,28.0,28.0,127.33647711756058,0,0
26.5,147.0,147.0,26.5,26.5,127.3584769967752,0,0
25.0,145.25,145.25,25.0,25.0,127.3804768759898,0,0
24.5,145.25,145.25,24.5,24.5,127.4024767552044,0,0
23.5,145.75,145.75,23.5,23.5,127.42447663441902,0,0
23.5,144.75,144.75,23.5,23.5,127.44647651363363,0,0
23.5,144.75,144.75,23.5,23.5,127.46847639284825,0,0
23.0,144.5,144.5,23.0,23.0,127.49047627206285,0,0
23.0,144.5,144.5,23.0,23.0,127.51247615127747,0,0
23.5,142.75,142.75,23.5,23.5,127.53447603049207,0,0
24.0,142.0,142.0,24.0,24.0,127.55647590970669,0,0
24.5,142.0,142.0,24.5,24.5,127.5784757889213,0,0
24.0,138.25,138.25,24.0,24.0,127.60047566813591,0,0
22.0,138.25,138.25,22.0,22.0,127.62247554735052,0,0
21.5,137.0,137.0,21.5,21.5,127.64447542656512,0,0
21.0,137.0,137.0,21.0,21.0,127.66647530577974,0,0
22.0,130.75,130.75,22.0,22.0,127.68847518499435,0,0
22.0,130.75,130.75,22.0,22.0,127.71047506420896,0,0
21.0,133.25,133.25,21.0,21.0,127.73247494342357,0,0
21.5,133.25,133.25,21.5,21.5,127.75447482263819,0,0
21.5,130.25,130.25,21.5,21.5,127.77647470185279,0,0
