toco,fhr,fhr_nan,uc_nan,uc,baseline,acc,dec
80.5,172.0,172.0,80.5,80.5,164.77310086567454,0,0
80.5,172.0,172.0,80.5,80.5,164.76041970625425,0,0
80.5,173.5,173.5,80.5,80.5,164.74773854683394,0,0
72.5,173.5,173.5,72.5,72.5,164.73505738741366,0,0
72.5,173.5,173.5,72.5,72.5,164.72237622799338,0,0
72.5,173.5,173.5,72.5,72.5,164.7096950685731,0,0
66.0,173.5,173.5,66.0,66.0,164.6970139091528,0,0
66.0,173.5,173.5,66.0,66.0,164.6843327497325,0,0
66.0,173.75,173.75,66.0,66.0,164.67165159031222,0,0
63.0,173.75,173.75,63.0,63.0,164.6589704308919,0,0
63.0,173.75,173.75,63.0,63.0,164.64628927147163,0,0
63.0,174.5,174.5,63.0,63.0,164.63360811205135,0,0
69.5,174.5,174.5,69.5,69.5,164.62092695263107,0,0
69.5,174.5,174.5,69.5,69.5,164.60824579321076,0,0
69.5,174.5,174.5,69.5,69.5,164.59556463379047,0,0
81.5,174.5,174.5,81.5,81.5,164.5828834743702,0,0
81.5,174.5,174.5,81.5,81.5,164.57020231494988,0,0
81.5,174.5,174.5,81.5,81.5,164.5575211555296,0,0
87.5,174.5,174.5,87.5,87.5,164.54483999610932,0,0
87.5,174.5,174.5,87.5,87.5,164.53215883668904,0,0
87.5,175.5,175.5,87.5,87.5,164.51947767726872,0,0
92.5,175.5,175.5,92.5,92.5,164.50679651784844,0,0
92.5,175.5,175.5,92.5,92.5,164.49411535842816,0,0
92.5,175.5,175.5,92.5,92.5,164.48143419900788,0,0
97.0,175.5,175.5,97.0,97.0,164.46875303958757,0,0
97.0,175.5,175.5,97.0,97.0,164.4560718801673,0,0
97.0,173.5,173.5,97.0,97.0,164.443390720747,0,0
100.0,173.5,173.5,100.0,100.0,164.4307095613267,0,0
100.0,173.5,173.5,100.0,100.0,164.4180284019064,0,0
100.0,172.5,172.5,100.0,100.0,164.40534724248613,0,0
100.0,172.5,172.5,100.0,100.0,164.39266608306585,0,0
100.0,172.5,172.5,100.0,100.0,164.37998492364554,0,0
100.0,173.75,173.75,100.0,100.0,164.36730376422526,0,0
100.0,173.75,173.75,100.0,100.0,164.35462260480497,0,0
100.0,173.75,173.75,100.0,100.0,164.34194144538466,0,0
100.0,174.5,174.5,100.0,100.0,164.32926028596438,0,0
100.0,174.5,174.5,100.0,100.0,164.3165791265441,0,0
100.0,174.5,174.5,100.0,100.0,164.30389796712382,0,0
100.0,175.5,175.5,100.0,100.0,164.2912168077035,0,0
100.0,175.5,175.5,100.0,100.0,164.27853564828322,0,0
100.0,175.5,175.5,100.0,100.0,164.26585448886294,0,0
100.0,175.5,175.5,100.0,100.0,164.25317332944266,0,0
100.0,175.5,175.5,100.0,100.0,164.24049217002235,0,0
100.0,175.5,175.5,100.0,100.0,164.22781101060207,0,0
100.0,175.5,175.5,100.0,100.0,164.21512985118179,0,0
100.0,175.5,175.5,100.0,100.0,164.20244869176148,0,0
100.0,175.5,175.5,100.0,100.0,164.1897675323412,0,0
100.0,175.5,175.5,100.0,100.0,164.1770863729209,0,0
100.0,175.5,175.5,100.0,100.0,164.16440521350063,0,0
100.0,175.5,175.5,100.0,100.0,164.15172405408032,0,0
100.0,174.5,174.5,100.0,100.0,164.13904289466004,0,0
100.0,174.5,174.5,100.0,100.0,164.12636173523975,0,0
100.0,174.5,174.5,100.0,100.0,164.11368057581944,0,0
100.0,175.0,175.0,100.0,100.0,164.10099941639916,0,0
100.0,175.0,175.0,100.0,100.0,164.08831825697888,0,0
100.0,175.0,175.0,100.0,100.0,164.0756370975586,0,0
100.0,173.75,173.75,100.0,100.0,164.0629559381383,0,0
100.0,173.75,173.75,100.0,100.0,164.050274778718,0,0
100.0,173.75,173.75,100.0,100.0,164.03759361929772,0,0
100.0,172.5,172.5,100.0,100.0,164.02491245987744,0,0
