toco,fhr,fhr_nan,uc_nan,uc,baseline,acc,dec
30.5,178.75,178.75,30.5,30.5,182.32346959528164,0,0
30.5,178.75,178.75,30.5,30.5,182.30831808013014,0,0
30.5,177.5,177.5,30.5,30.5,182.2931665649786,0,0
30.5,177.5,177.5,30.5,30.5,182.2780150498271,0,0
30.5,177.5,177.5,30.5,30.5,182.26286353467557,0,0
30.5,175.25,175.25,30.5,30.5,182.24771201952407,0,0
31.0,175.25,175.25,31.0,31.0,182.23256050437254,0,0
31.0,175.25,175.25,31.0,31.0,182.21740898922104,0,0
31.0,179.25,179.25,31.0,31.0,182.2022574740695,0,0
31.0,179.25,179.25,31.0,31.0,182.187105958918,0,0
31.0,179.25,179.25,31.0,31.0,182.17195444376648,0,0
31.0,179.25,179.25,31.0,31.0,182.15680292861498,0,0
30.0,179.25,179.25,30.0,30.0,182.14165141346345,0,0
30.0,179.25,179.25,30.0,30.0,182.12649989831195,0,0
30.0,176.25,176.25,30.0,30.0,182.11134838316042,0,0
30.5,176.25,176.25,30.5,30.5,182.09619686800892,0,0
30.5,176.25,176.25,30.5,30.5,182.0810453528574,0,0
30.5,179.0,179.0,30.5,30.5,182.0658938377059,0,0
31.0,179.0,179.0,31.0,31.0,182.05074232255436,0,0
31.0,179.0,179.0,31.0,31.0,182.03559080740285,0,0
31.0,179.25,179.25,31.0,31.0,182.02043929225133,0,0
29.5,179.25,179.25,29.5,29.5,182.00528777709982,0,0
29.5,179.25,179.25,29.5,29.5,181.9901362619483,0,0
29.5,178.5,178.5,29.5,29.5,181.9749847467968,0,0
30.5,178.5,178.5,30.5,30.5,181.95983323164526,0,0
30.5,178.5,178.5,30.5,30.5,181.94468171649376,0,0
30.5,178.75,178.75,30.5,30.5,181.92953020134226,0,0
31.0,178.75,178.75,31.0,31.0,181.91437868619073,0,0
31.0,178.75,178.75,31.0,31.0,181.89922717103923,0,0
31.0,177.25,177.25,31.0,31.0,181.8840756558877,0,0
29.5,177.25,177.25,29.5,29.5,181.8689241407362,0,0
29.5,177.25,177.25,29.5,29.5,181.85377262558467,0,0
29.5,179.25,179.25,29.5,29.5,181.83862111043317,0,0
30.5,179.25,179.25,30.5,30.5,181.82346959528164,0,0
30.5,179.25,179.25,30.5,30.5,181.80831808013014,0,0
30.5,180.25,180.25,30.5,30.5,181.7931665649786,0,0
29.5,180.25,180.25,29.5,29.5,181.7780150498271,0,0
29.5,180.25,180.25,29.5,29.5,181.76286353467557,0,0
29.5,177.0,177.0,29.5,29.5,181.74771201952407,0,0
30.0,177.0,177.0,30.0,30.0,181.73256050437254,0,0
30.0,177.0,177.0,30.0,30.0,181.71740898922104,0,0
30.0,177.5,177.5,30.0,30.0,181.7022574740695,0,0
31.0,177.5,177.5,31.0,31.0,181.687105958918,0,0
31.0,177.5,177.5,31.0,31.0,181.67195444376648,0,0
31.0,180.25,180.25,31.0,31.0,181.65680292861498,0,0
29.5,180.25,180.25,29.5,29.5,181.64165141346345,0,0
29.5,180.25,180.25,29.5,29.5,181.62649989831195,0,0
29.5,178.25,178.25,29.5,29.5,181.61134838316042,0,0
30.0,178.25,178.25,30.0,30.0,181.59619686800892,0,0
30.0,178.25,178.25,30.0,30.0,181.5810453528574,0,0
30.0,179.0,179.0,30.0,30.0,181.5658938377059,0,0
30.0,179.0,179.0,30.0,30.0,181.55074232255436,0,0
30.0,179.0,179.0,30.0,30.0,181.53559080740285,0,0
30.0,180.5,180.5,30.0,30.0,181.52043929225133,0,0
30.0,180.5,180.5,30.0,30.0,181.50528777709982,0,0
30.0,180.5,180.5,30.0,30.0,181.49013626194832,0,0
30.0,177.5,177.5,30.0,30.0,181.4749847467968,0,0
30.5,177.5,177.5,30.5,30.5,181.4598332316453,0,0
30.5,177.5,177.5,30.5,30.5,181.44468171649376,0,0
30.5,177.5,177.5,30.5,30.5,181.42953020134226,0,0
31.0,177.5,177.5,31.0,31.0,181.41437868619073,0,0
31.0,177.5,177.5,31.0,31.0,181.39922717103923,0,0
31.0,181.0,181.0,31.0,31.0,181.3840756558877,0,0
30.0,181.0,181.0,30.0,30.0,181.3689241407362,0,0
30.0,181.0,181.0,30.0,30.0,181.35377262558467,0,0
30.0,178.75,178.75,30.0,30.0,181.33862111043317,0,0
30.0,178.75,178.75,30.0,30.0,181.32346959528164,0,0
30.0,178.75,178.75,30.0,30.0,181.30831808013014,0,0
30.0,179.25,179.25,30.0,30.0,181.2931665649786,0,0
31.0,179.25,179.25,31.0,31.0,181.2780150498271,0,0
31.0,179.25,179.25,31.0,31.0,181.26286353467557,0,0
31.0,181.5,181.5,31.0,31.0,181.24771201952407,0,0
30.0,181.5,181.5,30.0,30.0,181.23256050437254,0,0
30.0,181.5,181.5,30.0,30.0,181.21740898922104,0,0
30.0,181.5,181.5,30.0,30.0,181.2022574740695,0,0
30.0,181.5,181.5,30.0,30.0,181.187105958918,0,0
30.0,181.5,181.5,30.0,30.0,181.17195444376648,0,0
30.0,179.0,179.0,30.0,30.0,181.15680292861498,0,0
31.0,179.0,179.0,31.0,31.0,181.14165141346345,0,0
31.0,179.0,179.0,31.0,31.0,181.12649989831195,0,0
31.0,180.25,180.25,31.0,31.0,181.11134838316042,0,0
30.0,180.25,180.25,30.0,30.0,181.09619686800892,0,0
30.0,180.25,180.25,30.0,30.0,181.0810453528574,0,0
30.0,181.0,181.0,30.0,30.0,181.0658938377059,0,0
30.0,181.0,181.0,30.0,30.0,181.05074232255438,0,0
30.0,181.0,181.0,30.0,30.0,181.03559080740285,0,0
30.0,178.75,178.75,30.0,30.0,181.02043929225135,0,0
30.5,178.75,178.75,30.5,30.5,181.00528777709982,0,0
30.5,178.75,178.75,30.5,30.5,180.99013626194832,0,0
30.5,179.25,179.25,30.5,30.5,180.9749847467968,0,0
31.0,179.25,179.25,31.0,31.0,180.9598332316453,0,0
31.0,179.25,179.25,31.0,31.0,180.94468171649376,0,0
31.0,181.25,181.25,31.0,31.0,180.92953020134226,0,0
30.0,181.25,181.25,30.0,30.0,180.91437868619073,0,0
30.0,181.25,181.25,30.0,30.0,180.89922717103923,0,0
30.0,181.5,181.5,30.0,30.0,180.8840756558877,0,0
30.5,181.5,181.5,30.5,30.5,180.8689241407362,0,0
30.5,181.5,181.5,30.5,30.5,180.85377262558467,0,0
30.5,179.5,179.5,30.5,30.5,180.83862111043317,0,0
31.0,179.5,179.5,31.0,31.0,180.82346959528164,0,0
31.0,179.5,179.5,31.0,31.0,180.80831808013014,0,0
