toco,fhr,fhr_nan,uc_nan,uc,baseline,acc,dec
18.0,164.5,164.5,18.0,18.0,146.3726394597336,0,0
18.0,164.5,164.5,18.0,18.0,146.37342200667356,0,0
17.5,163.5,163.5,17.5,17.5,146.37420455361357,0,0
17.5,163.5,163.5,17.5,17.5,146.37498710055354,0,0
17.5,164.25,164.25,17.5,17.5,146.3757696474935,0,0
17.0,164.25,164.25,17.0,17.0,146.3765521944335,0,0
17.0,160.5,160.5,17.0,17.0,146.3773347413735,0,0
16.5,160.5,160.5,16.5,16.5,146.37811728831346,0,0
16.5,160.5,160.5,16.5,16.5,146.37889983525343,0,0
16.5,160.25,160.25,16.5,16.5,146.3796823821934,0,0
16.0,160.25,160.25,16.0,16.0,146.3804649291334,0,0
16.0,160.5,160.5,16.0,16.0,146.38124747607338,0,0
16.0,160.5,160.5,16.0,16.0,146.38203002301336,0,0
16.0,160.5,160.5,16.0,16.0,146.38281256995333,0,0
16.0,160.5,160.5,16.0,16.0,146.38359511689333,0,0
16.0,160.5,160.5,16.0,16.0,146.3843776638333,0,0
16.0,160.5,160.5,16.0,16.0,146.38516021077328,0,0
16.0,160.25,160.25,16.0,16.0,146.38594275771325,0,0
16.0,160.5,160.5,16.0,16.0,146.38672530465325,0,0
16.0,160.5,160.5,16.0,16.0,146.38750785159323,0,0
16.0,157.75,157.75,16.0,16.0,146.3882903985332,0,0
16.0,157.75,157.75,16.0,16.0,146.38907294547317,0,0
16.0,157.75,157.75,16.0,16.0,146.38985549241318,0,0
16.0,157.75,157.75,16.0,16.0,146.39063803935315,0,0
16.0,157.75,157.75,16.0,16.0,146.39142058629312,0,0
16.0,159.5,159.5,16.0,16.0,146.3922031332331,0,0
16.0,159.5,159.5,16.0,16.0,146.3929856801731,0,0
16.0,158.0,158.0,16.0,16.0,146.39376822711307,0,0
16.0,155.0,155.0,16.0,16.0,146.39455077405304,0,0
16.0,155.0,155.0,16.0,16.0,146.39533332099302,0,0
16.0,157.0,157.0,16.0,16.0,146.39611586793302,0,0
16.0,157.0,157.0,16.0,16.0,146.396898414873,0,0
16.0,156.75,156.75,16.0,16.0,146.39768096181297,0,0
16.0,156.75,156.75,16.0,16.0,146.39846350875294,0,0
16.0,153.75,153.75,16.0,16.0,146.3992460556929,0,0
16.0,152.0,152.0,16.0,16.0,146.40002860263291,0,0
16.0,152.0,152.0,16.0,16.0,146.4008111495729,0,0
16.0,152.75,152.75,16.0,16.0,146.40159369651286,0,0
16.0,152.75,152.75,16.0,16.0,146.40237624345284,0,0
16.0,151.5,151.5,16.0,16.0,146.40315879039284,0,0
16.0,147.75,147.75,16.0,16.0,146.4039413373328,0,0
16.0,147.75,147.75,16.0,16.0,146.40472388427278,0,0
16.0,147.75,147.75,16.0,16.0,146.40550643121276,0,0
16.0,147.75,147.75,16.0,16.0,146.40628897815276,0,0
16.0,147.75,147.75,16.0,16.0,146.40707152509273,0,0
16.0,148.0,148.0,16.0,16.0,146.4078540720327,0,0
16.0,148.0,148.0,16.0,16.0,146.40863661897268,0,0
16.0,148.0,148.0,16.0,16.0,146.40941916591268,0,0
16.0,148.0,148.0,16.0,16.0,146.41020171285265,0,0
16.0,143.25,143.25,16.0,16.0,146.41098425979263,0,0
16.0,143.5,143.5,16.0,16.0,146.4117668067326,0,0
16.0,143.5,143.5,16.0,16.0,146.4125493536726,0,0
16.0,142.75,142.75,16.0,16.0,146.41333190061258,0,0
16.0,142.75,142.75,16.0,16.0,146.41411444755255,0,0
16.0,139.5,139.5,16.0,16.0,146.41489699449252,0,0
16.0,133.0,133.0,16.0,16.0,146.41567954143252,0,0
16.0,133.0,133.0,16.0,16.0,146.4164620883725,0,0
16.0,134.75,134.75,16.0,16.0,146.41724463531247,0,0
16.0,134.75,134.75,16.0,16.0,146.41802718225244,0,0
16.0,134.75,134.75,16.0,16.0,146.41880972919245,0,0
16.0,135.0,135.0,16.0,16.0,146.41959227613242,0,0
16.0,135.0,135.0,16.0,16.0,146.4203748230724,0,0
16.0,134.75,134.75,16.0,16.0,146.42115737001237,0,0
16.0,134.75,134.75,16.0,16.0,146.42193991695237,0,0
16.0,135.0,135.0,16.0,16.0,146.42272246389234,0,0
16.0,135.0,135.0,16.0,16.0,146.42350501083232,0,0
16.0,134.75,134.75,16.0,16.0,146.4242875577723,0,0
16.0,146.75,146.75,16.0,16.0,146.4250701047123,0,0
16.0,146.75,146.75,16.0,16.0,146.42585265165226,0,0
16.0,147.0,147.0,16.0,16.0,146.42663519859224,0,0
16.0,147.0,147.0,16.0,16.0,146.4274177455322,0,0
16.0,148.0,148.0,16.0,16.0,146.4282002924722,0,0
16.0,148.5,148.5,16.0,16.0,146.42898283941219,0,0
16.0,148.5,148.5,16.0,16.0,146.42976538635216,0,0
16.0,149.5,149.5,16.0,16.0,146.43054793329213,0,0
16.0,149.25,149.25,16.0,16.0,146.43133048023213,0,0
16.0,149.25,149.25,16.0,16.0,146.4321130271721,0,0
16.0,151.0,151.0,16.0,16.0,146.43289557411208,0,0
16.0,152.5,152.5,16.0,16.0,146.43367812105205,0,0
