toco,fhr,fhr_nan,uc_nan,uc,baseline,acc,dec
54.5,135.5,135.5,54.5,54.5,136.15735487245863,0,0
54.0,137.25,137.25,54.0,54.0,136.14992175578962,0,0
54.0,137.25,137.25,54.0,54.0,136.1424886391206,0,0
54.5,138.0,138.0,54.5,54.5,136.13505552245158,0,0
54.0,138.0,138.0,54.0,54.0,136.12762240578255,0,0
54.5,138.25,138.25,54.5,54.5,136.12018928911354,0,0
54.5,138.25,138.25,54.5,54.5,136.1127561724445,0,0
54.5,138.5,138.5,54.5,54.5,136.1053230557755,0,0
56.5,139.75,139.75,56.5,56.5,136.09788993910647,0,0
57.0,139.75,139.75,57.0,57.0,136.09045682243743,0,0
56.0,140.75,140.75,56.0,56.0,136.08302370576843,0,0
56.0,140.75,140.75,56.0,56.0,136.0755905890994,0,0
56.5,140.75,140.75,56.5,56.5,136.06815747243039,0,0
57.0,135.0,135.0,57.0,57.0,136.06072435576135,0,0
57.0,135.0,135.0,57.0,57.0,136.05329123909235,0,0
57.5,135.5,135.5,57.5,57.5,136.0458581224233,0,0
58.0,135.5,135.5,58.0,58.0,136.03842500575428,0,0
56.5,137.0,137.0,56.5,56.5,136.03099188908527,0,0
55.5,137.0,137.0,55.5,55.5,136.02355877241624,0,0
55.0,138.25,138.25,55.0,55.0,136.01612565574723,0,0
55.0,139.25,139.25,55.0,55.0,136.0086925390782,0,0
54.5,139.25,139.25,54.5,54.5,136.0012594224092,0,0
54.5,140.0,140.0,54.5,54.5,135.99382630574016,0,0
54.0,140.0,140.0,54.0,54.0,135.98639318907115,0,0
53.5,140.25,140.25,53.5,53.5,135.97896007240212,0,0
53.5,140.25,140.25,53.5,53.5,135.97152695573308,0,0
53.0,138.25,138.25,53.0,53.0,135.96409383906408,0,0
53.0,136.5,136.5,53.0,53.0,135.95666072239504,0,0
52.5,136.5,136.5,52.5,52.5,135.94922760572604,0,0
52.5,136.75,136.75,52.5,52.5,135.941794489057,0,0
52.5,136.75,136.75,52.5,52.5,135.934361372388,0,0
52.5,137.5,137.5,52.5,52.5,135.92692825571896,0,0
52.5,137.5,137.5,52.5,52.5,135.91949513904996,0,0
52.5,138.5,138.5,52.5,52.5,135.91206202238092,0,0
54.5,138.5,138.5,54.5,54.5,135.9046289057119,0,0
53.0,138.5,138.5,53.0,53.0,135.89719578904288,0,0
52.5,140.5,140.5,52.5,52.5,135.88976267237385,0,0
52.5,140.5,140.5,52.5,52.5,135.88232955570484,0,0
52.5,140.0,140.0,52.5,52.5,135.8748964390358,0,0
53.0,139.25,139.25,53.0,53.0,135.8674633223668,0,0
53.0,139.25,139.25,53.0,53.0,135.86003020569777,0,0
53.0,139.25,139.25,53.0,53.0,135.85259708902873,0,0
52.5,139.25,139.25,52.5,52.5,135.84516397235973,0,0
52.0,138.5,138.5,52.0,52.0,135.8377308556907,0,0
52.0,138.5,138.5,52.0,52.0,135.8302977390217,0,0
51.5,138.5,138.5,51.5,51.5,135.82286462235265,0,0
51.5,137.25,137.25,51.5,51.5,135.81543150568365,0,0
51.5,137.25,137.25,51.5,51.5,135.8079983890146,0,0
51.5,137.25,137.25,51.5,51.5,135.8005652723456,0,0
51.0,137.25,137.25,51.0,51.0,135.79313215567657,0,0
51.0,137.25,137.25,51.0,51.0,135.78569903900754,0,0
51.0,138.0,138.0,51.0,51.0,135.77826592233853,0,0
51.0,138.0,138.0,51.0,51.0,135.7708328056695,0,0
