toco,fhr,fhr_nan,uc_nan,uc,baseline,acc,dec
0.0,128.0,128.0,,33.0,132.32647046440147,0,0
0.0,128.0,128.0,,33.0,132.32795987537364,0,0
0.0,128.5,128.5,,33.0,132.3294492863458,0,0
33.0,128.5,128.5,33.0,33.0,132.33093869731798,0,0
33.0,128.5,128.5,33.0,33.0,132.33242810829015,0,0
33.0,129.5,129.5,33.0,33.0,132.33391751926231,0,0
34.0,129.5,129.5,34.0,34.0,132.33540693023448,0,0
34.0,129.5,129.5,34.0,34.0,132.33689634120665,0,0
34.0,129.5,129.5,34.0,34.0,132.33838575217882,0,0
34.0,129.5,129.5,34.0,34.0,132.339875163151,0,0
34.0,129.5,129.5,34.0,34.0,132.34136457412316,0,0
34.0,130.0,130.0,34.0,34.0,132.34285398509533,0,0
34.0,130.0,130.0,34.0,34.0,132.3443433960675,0,0
34.0,130.0,130.0,34.0,34.0,132.34583280703967,0,0
34.0,129.0,129.0,34.0,34.0,132.34732221801184,0,0
34.0,129.0,129.0,34.0,34.0,132.348811628984,0,0
34.0,129.0,129.0,34.0,34.0,132.35030103995618,0,0
34.0,128.5,128.5,34.0,34.0,132.35179045092835,0,0
35.0,128.5,128.5,35.0,35.0,132.35327986190052,0,0
35.0,128.5,128.5,35.0,35.0,132.3547692728727,0,0
35.0,129.5,129.5,35.0,35.0,132.35625868384486,0,0
32.5,129.5,129.5,32.5,32.5,132.35774809481703,0,0
32.5,129.5,129.5,32.5,32.5,132.3592375057892,0,0
32.5,128.5,128.5,32.5,32.5,132.36072691676137,0,0
33.5,128.5,128.5,33.5,33.5,132.36221632773353,0,0
33.5,128.5,128.5,33.5,33.5,132.3637057387057,0,0
33.5,129.5,129.5,33.5,33.5,132.36519514967787,0,0
31.5,129.5,129.5,31.5,31.5,132.36668456065004,0,0
31.5,129.5,129.5,31.5,31.5,132.3681739716222,0,0
31.5,129.0,129.0,31.5,31.5,132.36966338259438,0,0
30.5,129.0,129.0,30.5,30.5,132.37115279356655,0,0
30.5,129.0,129.0,30.5,30.5,132.37264220453872,0,0
30.5,128.0,128.0,30.5,30.5,132.3741316155109,0,0
29.0,128.0,128.0,29.0,29.0,132.37562102648306,0,0
29.0,128.0,128.0,29.0,29.0,132.37711043745523,0,0
29.0,127.0,127.0,29.0,29.0,132.3785998484274,0,0
28.0,127.0,127.0,28.0,28.0,132.38008925939957,0,0
28.0,127.0,127.0,28.0,28.0,132.38157867037174,0,0
28.0,126.5,126.5,28.0,28.0,132.3830680813439,0,0
26.5,126.5,126.5,26.5,26.5,132.38455749231608,0,0
26.5,126.5,126.5,26.5,26.5,132.38604690328825,0,0
26.5,126.25,126.25,26.5,26.5,132.38753631426042,0,0
24.5,126.25,126.25,24.5,24.5,132.38902572523259,0,0
24.5,126.25,126.25,24.5,24.5,132.39051513620475,0,0
24.5,125.25,125.25,24.5,24.5,132.39200454717692,0,0
22.0,125.25,125.25,22.0,22.0,132.3934939581491,0,0
22.0,125.25,125.25,22.0,22.0,132.39498336912126,0,0
22.0,124.0,124.0,22.0,22.0,132.39647278009343,0,0
22.0,124.0,124.0,22.0,22.0,132.3979621910656,0,0
22.0,124.0,124.0,22.0,22.0,132.39945160203777,0,0
22.0,123.75,123.75,22.0,22.0,132.40094101300994,0,0
20.0,123.75,123.75,20.0,20.0,132.4024304239821,0,0
20.0,123.75,123.75,20.0,20.0,132.40391983495428,0,0
20.0,122.25,122.25,20.0,20.0,132.40540924592645,0,0
19.5,122.25,122.25,19.5,19.5,132.40689865689862,0,0
19.5,122.25,122.25,19.5,19.5,132.4083880678708,0,0
19.5,121.75,121.75,19.5,19.5,132.40987747884296,0,0
15.0,121.75,121.75,15.0,15.0,132.41136688981513,0,0
15.0,121.75,121.75,15.0,15.0,132.4128563007873,0,0
15.0,120.5,120.5,15.0,15.0,132.41434571175947,0,0
14.5,120.5,120.5,14.5,14.5,132.41583512273164,0,0
14.5,120.5,120.5,14.5,14.5,132.4173245337038,0,0
14.5,120.5,120.5,14.5,14.5,132.41881394467597,0,0
13.5,120.5,120.5,13.5,13.5,132.42030335564814,0,0
13.5,120.5,120.5,13.5,13.5,132.4217927666203,0,0
13.5,121.0,121.0,13.5,13.5,132.42328217759248,0,0
13.5,121.0,121.0,13.5,13.5,132.42477158856465,0,0
13.5,121.0,121.0,13.5,13.5,132.42626099953682,0,0
13.5,119.75,119.75,13.5,13.5,132.427750410509,0,0
12.5,119.75,119.75,12.5,12.5,132.42923982148116,0,0
12.5,119.75,119.75,12.5,12.5,132.43072923245333,0,0
12.5,121.0,121.0,12.5,12.5,132.4322186434255,0,0
13.0,121.0,121.0,13.0,13.0,132.43370805439767,0,0
13.0,121.0,121.0,13.0,13.0,132.43519746536984,0,0
13.0,121.75,121.75,13.0,13.0,132.436686876342,0,0
13.0,121.75,121.75,13.0,13.0,132.43817628731418,0,0
13.0,121.75,121.75,13.0,13.0,132.43966569828635,0,0
13.0,122.75,122.75,13.0,13.0,132.44115510925852,0,0
10.5,122.75,122.75,10.5,10.5,132.4426445202307,0,0
10.5,122.75,122.75,10.5,10.5,132.44413393120286,0,0
10.5,123.5,123.5,10.5,10.5,132.44562334217503,0,0
9.5,123.5,123.5,9.5,9.5,132.4471127531472,0,0
9.5,123.5,123.5,9.5,9.5,132.44860216411936,0,0
9.5,124.5,124.5,9.5,9.5,132.45009157509153,0,0
