toco,fhr,fhr_nan,uc_nan,uc,baseline,acc,dec
59.0,154.5,154.5,59.0,59.0,158.3633141128651,0,0
59.0,154.5,154.5,59.0,59.0,158.37035636638623,0,0
59.0,154.25,154.25,59.0,59.0,158.37739861990735,0,0
58.0,154.25,154.25,58.0,58.0,158.38444087342847,0,0
58.0,154.25,154.25,58.0,58.0,158.39148312694962,0,0
58.0,153.75,153.75,58.0,58.0,158.39852538047074,0,0
56.5,153.75,153.75,56.5,56.5,158.40556763399186,0,0
56.5,153.75,153.75,56.5,56.5,158.41260988751299,0,0
56.5,154.25,154.25,56.5,56.5,158.41965214103413,0,0
54.5,154.25,154.25,54.5,54.5,158.42669439455526,0,0
54.5,154.25,154.25,54.5,54.5,158.43373664807638,0,0
54.5,155.25,155.25,54.5,54.5,158.4407789015975,0,0
57.0,155.25,155.25,57.0,57.0,158.44782115511862,0,0
57.0,155.25,155.25,57.0,57.0,158.45486340863977,0,0
57.0,155.25,155.25,57.0,57.0,158.4619056621609,0,0
54.5,155.25,155.25,54.5,54.5,158.468947915682,0,0
54.5,155.25,155.25,54.5,54.5,158.47599016920313,0,0
54.5,155.25,155.25,54.5,54.5,158.48303242272425,0,0
55.5,155.25,155.25,55.5,55.5,158.4900746762454,0,0
55.5,155.25,155.25,55.5,55.5,158.49711692976652,0,0
55.5,154.25,154.25,55.5,55.5,158.50415918328764,0,0
58.0,154.25,154.25,58.0,58.0,158.51120143680876,0,0
58.0,154.25,154.25,58.0,58.0,158.51824369032988,0,0
58.0,156.5,156.5,58.0,58.0,158.52528594385103,0,0
55.5,156.5,156.5,55.5,55.5,158.53232819737215,0,0
55.5,156.5,156.5,55.5,55.5,158.53937045089327,0,0
55.5,155.5,155.5,55.5,55.5,158.5464127044144,0,0
54.5,155.5,155.5,54.5,54.5,158.55345495793554,0,0
54.5,155.5,155.5,54.5,54.5,158.56049721145666,0,0
54.5,154.5,154.5,54.5,54.5,158.56753946497778,0,0
53.5,154.5,154.5,53.5,53.5,158.5745817184989,0,0
53.5,154.5,154.5,53.5,53.5,158.58162397202003,0,0
53.5,156.25,156.25,53.5,53.5,158.58866622554117,0,0
52.5,156.25,156.25,52.5,52.5,158.5957084790623,0,0
52.5,156.25,156.25,52.5,52.5,158.60275073258342,0,0
52.5,153.5,153.5,52.5,52.5,158.60979298610454,0,0
53.5,153.5,153.5,53.5,53.5,158.61683523962566,0,0
53.5,153.5,153.5,53.5,53.5,158.6238774931468,0,0
53.5,155.25,155.25,53.5,53.5,158.63091974666793,0,0
56.5,155.25,155.25,56.5,56.5,158.63796200018905,0,0
56.5,155.25,155.25,56.5,56.5,158.64500425371017,0,0
56.5,154.75,154.75,56.5,56.5,158.6520465072313,0,0
57.0,154.75,154.75,57.0,57.0,158.65908876075244,0,0
57.0,154.75,154.75,57.0,57.0,158.66613101427356,0,0
57.0,153.75,153.75,57.0,57.0,158.67317326779468,0,0
54.5,153.75,153.75,54.5,54.5,158.6802155213158,0,0
54.5,153.75,153.75,54.5,54.5,158.68725777483695,0,0
54.5,154.5,154.5,54.5,54.5,158.69430002835807,0,0
55.5,154.5,154.5,55.5,55.5,158.7013422818792,0,0
55.5,154.5,154.5,55.5,55.5,158.7083845354003,0,0
55.5,154.5,154.5,55.5,55.5,158.71542678892143,0,0
53.5,154.5,154.5,53.5,53.5,158.72246904244258,0,0
53.5,154.5,154.5,53.5,53.5,158.7295112959637,0,0
53.5,152.0,152.0,53.5,53.5,158.73655354948482,0,0
56.0,152.0,152.0,56.0,56.0,158.74359580300595,0,0
56.0,152.0,152.0,56.0,56.0,158.75063805652707,0,0
56.0,152.0,152.0,56.0,56.0,158.75768031004822,0,0
58.5,152.0,152.0,58.5,58.5,158.76472256356934,0,0
58.5,152.0,152.0,58.5,58.5,158.77176481709046,0,0
58.5,153.0,153.0,58.5,58.5,158.77880707061158,0,0
56.5,153.0,153.0,56.5,56.5,158.7858493241327,0,0
56.5,153.0,153.0,56.5,56.5,158.79289157765385,0,0
56.5,151.25,151.25,56.5,56.5,158.79993383117497,0,0
58.0,151.25,151.25,58.0,58.0,158.8069760846961,0,0
58.0,151.25,151.25,58.0,58.0,158.8140183382172,0,0
58.0,151.25,151.25,58.0,58.0,158.82106059173836,0,0
56.0,151.25,151.25,56.0,56.0,158.82810284525948,0,0
56.0,151.25,151.25,56.0,56.0,158.8351450987806,0,0
56.0,152.75,152.75,56.0,56.0,158.84218735230172,0,0
54.5,152.75,152.75,54.5,54.5,158.84922960582284,0,0
54.5,152.75,152.75,54.5,54.5,158.856271859344,0,0
54.5,152.5,152.5,54.5,54.5,158.8633141128651,0,0
56.5,152.5,152.5,56.5,56.5,158.87035636638623,0,0
56.5,152.5,152.5,56.5,56.5,158.87739861990735,0,0
56.5,154.25,154.25,56.5,56.5,158.88444087342847,0,0
59.0,154.25,154.25,59.0,59.0,158.89148312694962,0,0
59.0,154.25,154.25,59.0,59.0,158.89852538047074,0,0
59.0,155.25,155.25,59.0,59.0,158.90556763399186,0,0
60.5,155.25,155.25,60.5,60.5,158.91260988751299,0,0
60.5,155.25,155.25,60.5,60.5,158.9196521410341,0,0
60.5,156.5,156.5,60.5,60.5,158.92669439455526,0,0
57.0,156.5,156.5,57.0,57.0,158.93373664807638,0,0
57.0,156.5,156.5,57.0,57.0,158.9407789015975,0,0
57.0,157.75,157.75,57.0,57.0,158.94782115511862,0,0
57.0,157.75,157.75,57.0,57.0,158.95486340863977,0,0
57.0,157.75,157.75,57.0,57.0,158.9619056621609,0,0
57.0,158.75,158.75,57.0,57.0,158.968947915682,0,0
54.5,158.75,158.75,54.5,54.5,158.97599016920313,0,0
54.5,158.75,158.75,54.5,54.5,158.98303242272425,0,0
54.5,159.25,159.25,54.5,54.5,158.9900746762454,0,0
53.5,159.25,159.25,53.5,53.5,158.99711692976652,0,0
53.5,159.25,159.25,53.5,53.5,159.00415918328764,0,0
53.5,159.5,159.5,53.5,53.5,159.01120143680876,0,0
54.0,159.5,159.5,54.0,54.0,159.01824369032988,0,0
54.0,159.5,159.5,54.0,54.0,159.02528594385103,0,0
54.0,157.5,157.5,54.0,54.0,159.03232819737215,0,0
58.0,157.5,157.5,58.0,58.0,159.03937045089327,0,0
58.0,157.5,157.5,58.0,58.0,159.0464127044144,0,0
58.0,161.75,161.75,58.0,58.0,159.05345495793554,0,0
58.0,161.75,161.75,58.0,58.0,159.06049721145666,0,0
58.0,161.75,161.75,58.0,58.0,159.06753946497778,0,0
58.0,165.25,165.25,58.0,58.0,159.0745817184989,0,0
56.0,165.25,165.25,56.0,56.0,159.08162397202003,0,0
56.0,165.25,165.25,56.0,56.0,159.08866622554117,0,0
56.0,165.25,165.25,56.0,56.0,159.0957084790623,0,0
57.0,165.25,165.25,57.0,57.0,159.10275073258342,0,0
57.0,165.25,165.25,57.0,57.0,159.10979298610454,200,0
57.0,165.75,165.75,57.0,57.0,159.11683523962566,200,0
54.0,165.75,165.75,54.0,54.0,159.1238774931468,200,0
54.0,165.75,165.75,54.0,54.0,159.13091974666793,200,0
54.0,166.75,166.75,54.0,54.0,159.13796200018905,200,0
52.5,166.75,166.75,52.5,52.5,159.14500425371017,200,0
52.5,166.75,166.75,52.5,52.5,159.1520465072313,200,0
52.5,168.5,168.5,52.5,52.5,159.15908876075244,200,0
52.0,168.5,168.5,52.0,52.0,159.16613101427356,200,0
52.0,168.5,168.5,52.0,52.0,159.17317326779468,200,0
52.0,169.0,169.0,52.0,52.0,159.1802155213158,200,0
50.5,169.0,169.0,50.5,50.5,159.18725777483695,200,0
50.5,169.0,169.0,50.5,50.5,159.19430002835807,200,0
50.5,170.25,170.25,50.5,50.5,159.2013422818792,200,0
53.0,170.25,170.25,53.0,53.0,159.2083845354003,200,0
53.0,170.25,170.25,53.0,53.0,159.21542678892143,200,0
53.0,171.0,171.0,53.0,53.0,159.22246904244258,200,0
56.0,171.0,171.0,56.0,56.0,159.2295112959637,200,0
56.0,171.0,171.0,56.0,56.0,159.23655354948482,200,0
56.0,171.5,171.5,56.0,56.0,159.24359580300595,200,0
57.0,171.5,171.5,57.0,57.0,159.25063805652707,200,0
57.0,171.5,171.5,57.0,57.0,159.25768031004822,200,0
57.0,171.5,171.5,57.0,57.0,159.26472256356934,200,0
53.5,171.5,171.5,53.5,53.5,159.27176481709046,200,0
53.5,171.5,171.5,53.5,53.5,159.27880707061158,200,0
53.5,170.5,170.5,53.5,53.5,159.2858493241327,200,0
52.5,170.5,170.5,52.5,52.5,159.29289157765385,200,0
52.5,170.5,170.5,52.5,52.5,159.29993383117497,200,0
52.5,176.25,176.25,52.5,52.5,159.3069760846961,200,0
54.0,176.25,176.25,54.0,54.0,159.3140183382172,200,0
54.0,176.25,176.25,54.0,54.0,159.32106059173836,200,0
54.0,180.0,180.0,54.0,54.0,159.32810284525948,200,0
52.0,180.0,180.0,52.0,52.0,159.3351450987806,200,0
52.0,180.0,180.0,52.0,52.0,159.34218735230172,200,0
52.0,180.75,180.75,52.0,52.0,159.34922960582284,200,0
50.0,180.75,180.75,50.0,50.0,159.356271859344,200,0
50.0,180.75,180.75,50.0,50.0,159.3633141128651,200,0
