toco,fhr,fhr_nan,uc_nan,uc,baseline,acc,dec
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
8.0,152.0,152.0,8.0,8.0,145.3187919463087,0,0
