toco,fhr,fhr_nan,uc_nan,uc,baseline,acc,dec
40.5,132.75,132.75,40.5,40.5,133.82645335981164,0,0
41.5,132.75,132.75,41.5,41.5,133.83591369011765,0,0
42.0,133.5,133.5,42.0,42.0,133.8453740204237,0,0
43.0,133.5,133.5,43.0,43.0,133.8548343507297,0,0
43.0,134.5,134.5,43.0,43.0,133.86429468103574,0,0
42.0,134.5,134.5,42.0,42.0,133.87375501134176,0,0
41.5,135.25,135.25,41.5,41.5,133.8832153416478,0,0
41.5,135.25,135.25,41.5,41.5,133.8926756719538,0,0
41.0,135.25,135.25,41.0,41.0,133.90213600225985,0,0
41.0,135.25,135.25,41.0,41.0,133.91159633256586,0,0
41.0,136.25,136.25,41.0,41.0,133.9210566628719,0,0
40.5,137.75,137.75,40.5,40.5,133.93051699317792,0,0
41.5,137.75,137.75,41.5,41.5,133.93997732348396,0,0
42.0,138.25,138.25,42.0,42.0,133.94943765378997,0,0
42.0,138.25,138.25,42.0,42.0,133.958897984096,0,0
43.0,138.75,138.75,43.0,43.0,133.96835831440205,0,0
43.0,139.75,139.75,43.0,43.0,133.97781864470807,0,0
42.5,139.75,139.75,42.5,42.5,133.9872789750141,0,0
42.0,140.0,140.0,42.0,42.0,133.99673930532012,0,0
41.5,140.0,140.0,41.5,41.5,134.00619963562616,0,0
42.0,140.0,140.0,42.0,42.0,134.01565996593217,0,0
41.5,140.0,140.0,41.5,41.5,134.0251202962382,0,0
41.0,139.5,139.5,41.0,41.0,134.03458062654423,0,0
41.0,140.75,140.75,41.0,41.0,134.04404095685027,0,0
40.5,140.75,140.75,40.5,40.5,134.05350128715628,0,0
40.0,141.5,141.5,40.0,40.0,134.06296161746232,0,0
41.0,141.5,141.5,41.0,41.0,134.07242194776833,0,0
41.0,141.5,141.5,41.0,41.0,134.08188227807437,0,0
41.5,140.75,140.75,41.5,41.5,134.0913426083804,0,0
42.5,140.75,140.75,42.5,42.5,134.10080293868643,0,0
42.0,140.25,140.25,42.0,42.0,134.11026326899247,0,0
41.5,140.25,140.25,41.5,41.5,134.11972359929848,0,0
41.0,139.75,139.75,41.0,41.0,134.12918392960452,0,0
41.0,139.75,139.75,41.0,41.0,134.13864425991054,0,0
41.0,139.5,139.5,41.0,41.0,134.14810459021658,0,0
41.0,138.5,138.5,41.0,41.0,134.1575649205226,0,0
41.5,138.5,138.5,41.5,41.5,134.16702525082863,0,0
42.5,138.0,138.0,42.5,42.5,134.17648558113464,0,0
43.0,138.0,138.0,43.0,43.0,134.18594591144068,0,0
43.0,135.0,135.0,43.0,43.0,134.1954062417467,0,0
43.0,135.0,135.0,43.0,43.0,134.20486657205274,0,0
42.0,134.75,134.75,42.0,42.0,134.21432690235875,0,0
41.5,135.5,135.5,41.5,41.5,134.2237872326648,0,0
41.5,135.5,135.5,41.5,41.5,134.2332475629708,0,0
41.0,135.75,135.75,41.0,41.0,134.24270789327684,0,0
41.0,135.75,135.75,41.0,41.0,134.25216822358288,0,0
41.5,136.0,136.0,41.5,41.5,134.2616285538889,0,0
41.5,136.0,136.0,41.5,41.5,134.27108888419494,0,0
42.0,135.0,135.0,42.0,42.0,134.28054921450095,0,0
43.0,135.0,135.0,43.0,43.0,134.290009544807,0,0
43.5,135.0,135.0,43.5,43.5,134.299469875113,0,0
43.0,135.0,135.0,43.0,43.0,134.30893020541905,0,0
42.5,135.75,135.75,42.5,42.5,134.31839053572506,0,0
42.0,137.0,137.0,42.0,42.0,134.3278508660311,0,0
42.0,137.0,137.0,42.0,42.0,134.3373111963371,0,0
42.0,137.75,137.75,42.0,42.0,134.34677152664315,0,0
42.0,137.75,137.75,42.0,42.0,134.35623185694917,0,0
42.0,137.75,137.75,42.0,42.0,134.3656921872552,0,0
42.0,137.75,137.75,42.0,42.0,134.37515251756122,0,0
42.0,138.25,138.25,42.0,42.0,134.38461284786726,0,0
42.5,138.25,138.25,42.5,42.5,134.3940731781733,0,0
43.5,138.25,138.25,43.5,43.5,134.4035335084793,0,0
44.5,138.5,138.5,44.5,44.5,134.41299383878535,0,0
45.0,138.5,138.5,45.0,45.0,134.42245416909137,0,0
45.5,139.75,139.75,45.5,45.5,134.4319144993974,0,0
45.5,139.25,139.25,45.5,45.5,134.44137482970342,0,0
45.0,139.25,139.25,45.0,45.0,134.45083516000946,0,0
45.0,139.25,139.25,45.0,45.0,134.46029549031547,0,0
45.0,139.75,139.75,45.0,45.0,134.46975582062151,0,0
45.5,139.75,139.75,45.5,45.5,134.47921615092753,0,0
45.5,137.5,137.5,45.5,45.5,134.48867648123357,0,0
45.5,137.5,137.5,45.5,45.5,134.49813681153958,0,0
46.0,133.5,133.5,46.0,46.0,134.50759714184562,0,0
46.5,133.5,133.5,46.5,46.5,134.51705747215163,0,0
47.5,132.75,132.75,47.5,47.5,134.52651780245768,0,0
48.5,132.75,132.75,48.5,48.5,134.53597813276372,0,0
48.0,132.0,132.0,48.0,48.0,134.54543846306973,0,0
47.5,132.0,132.0,47.5,47.5,134.55489879337577,0,0
47.5,132.5,132.5,47.5,47.5,134.56435912368178,0,0
48.0,131.0,131.0,48.0,48.0,134.57381945398782,0,0
47.5,131.0,131.0,47.5,47.5,134.58327978429384,0,0
47.0,130.25,130.25,47.0,47.0,134.59274011459988,0,0
46.5,130.25,130.25,46.5,46.5,134.6022004449059,0,0
46.5,132.25,132.25,46.5,46.5,134.61166077521193,0,0
47.5,132.25,132.25,47.5,47.5,134.62112110551794,0,0
48.0,133.0,133.0,48.0,48.0,134.63058143582398,0,0
49.0,133.0,133.0,49.0,49.0,134.64004176613,0,0
48.5,134.5,134.5,48.5,48.5,134.64950209643604,0,0
48.0,134.75,134.75,48.0,48.0,134.65896242674205,0,0
47.5,134.75,134.75,47.5,47.5,134.6684227570481,0,0
47.0,135.75,135.75,47.0,47.0,134.6778830873541,0,0
47.0,135.75,135.75,47.0,47.0,134.68734341766014,0,0
47.0,136.75,136.75,47.0,47.0,134.6968037479662,0,0
48.5,137.5,137.5,48.5,48.5,134.7062640782722,0,0
51.0,137.5,137.5,51.0,51.0,134.71572440857824,0,0
52.0,137.5,137.5,52.0,52.0,134.72518473888425,0,0
51.5,137.5,137.5,51.5,51.5,134.7346450691903,0,0
50.5,136.75,136.75,50.5,50.5,134.7441053994963,0,0
50.5,136.75,136.75,50.5,50.5,134.75356572980235,0,0
50.5,136.25,136.25,50.5,50.5,134.76302606010836,0,0
51.0,136.25,136.25,51.0,51.0,134.7724863904144,0,0
51.5,135.75,135.75,51.5,51.5,134.7819467207204,0,0
52.0,134.75,134.75,52.0,52.0,134.79140705102645,0,0
51.5,134.75,134.75,51.5,51.5,134.80086738133247,0,0
51.5,133.75,133.75,51.5,51.5,134.8103277116385,0,0
51.5,133.75,133.75,51.5,51.5,134.81978804194452,0,0
51.0,134.0,134.0,51.0,51.0,134.82924837225056,0,0
50.0,134.0,134.0,50.0,50.0,134.8387087025566,0,0
49.5,132.5,132.5,49.5,49.5,134.84816903286261,0,0
49.0,132.5,132.5,49.0,49.0,134.85762936316866,0,0
49.5,132.0,132.0,49.5,49.5,134.86708969347467,0,0
51.0,131.25,131.25,51.0,51.0,134.8765500237807,0,0
52.0,131.25,131.25,52.0,52.0,134.88601035408672,0,0
51.5,131.25,131.25,51.5,51.5,134.89547068439276,0,0
50.5,131.25,131.25,50.5,50.5,134.90493101469878,0,0
50.5,131.5,131.5,50.5,50.5,134.91439134500482,0,0
50.5,131.5,131.5,50.5,50.5,134.92385167531083,0,0
50.5,132.0,132.0,50.5,50.5,134.93331200561687,0,0
50.0,132.0,132.0,50.0,50.0,134.94277233592288,0,0
50.0,132.0,132.0,50.0,50.0,134.95223266622892,0,0
50.0,132.0,132.0,50.0,50.0,134.96169299653494,0,0
49.5,132.0,132.0,49.5,49.5,134.97115332684098,0,0
49.5,132.25,132.25,49.5,49.5,134.98061365714702,0,0
50.0,132.25,132.25,50.0,50.0,134.99007398745303,0,0
51.0,132.75,132.75,51.0,51.0,134.99953431775907,0,0
51.5,132.75,132.75,51.5,51.5,135.00899464806508,0,0
53.0,133.75,133.75,53.0,53.0,135.01845497837112,0,0
53.5,133.75,133.75,53.5,53.5,135.02791530867714,0,0
53.0,134.75,134.75,53.0,53.0,135.03737563898318,0,0
52.0,135.25,135.25,52.0,52.0,135.0468359692892,0,0
51.5,135.25,135.25,51.5,51.5,135.05629629959523,0,0
51.5,131.5,131.5,51.5,51.5,135.06575662990124,0,0
51.5,131.5,131.5,51.5,51.5,135.07521696020729,0,0
51.0,130.75,130.75,51.0,51.0,135.0846772905133,0,0
50.5,130.75,130.75,50.5,50.5,135.09413762081934,0,0
49.5,130.75,130.75,49.5,49.5,135.10359795112535,0,0
48.5,130.75,130.75,48.5,48.5,135.1130582814314,0,0
48.0,130.25,130.25,48.0,48.0,135.12251861173743,0,0
48.5,130.25,130.25,48.5,48.5,135.13197894204345,0,0
49.0,130.25,130.25,49.0,49.0,135.1414392723495,0,0
49.5,130.25,130.25,49.5,49.5,135.1508996026555,0,0
50.0,128.0,128.0,50.0,50.0,135.16035993296154,0,0
49.5,128.0,128.0,49.5,49.5,135.16982026326755,0,0
48.5,126.75,126.75,48.5,48.5,135.1792805935736,0,0
48.0,126.75,126.75,48.0,48.0,135.1887409238796,0,0
48.0,125.0,125.0,48.0,48.0,135.19820125418565,0,0
47.5,123.5,123.5,47.5,47.5,135.20766158449166,0,0
47.5,123.5,123.5,47.5,47.5,135.2171219147977,0,0
47.5,123.5,123.5,47.5,47.5,135.2265822451037,0,0
47.0,118.5,118.5,47.0,47.0,135.23604257540975,0,0
46.5,118.5,118.5,46.5,46.5,135.24550290571577,0,0
47.0,116.0,116.0,47.0,47.0,135.2549632360218,0,0
47.5,116.0,116.0,47.5,47.5,135.26442356632785,0,0
48.5,119.5,119.5,48.5,48.5,135.27388389663386,0,0
49.0,122.75,122.75,49.0,49.0,135.2833442269399,0,0
48.0,122.75,122.75,48.0,48.0,135.29280455724592,0,0
47.0,126.5,126.5,47.0,47.0,135.30226488755196,0,0
47.0,126.5,126.5,47.0,47.0,135.31172521785797,0,0
47.0,128.0,128.0,47.0,47.0,135.321185548164,0,0
47.0,128.0,128.0,47.0,47.0,135.33064587847002,0,0
46.5,128.75,128.75,46.5,46.5,135.34010620877606,0,0
46.0,128.75,128.75,46.0,46.0,135.34956653908208,0,0
45.5,130.25,130.25,45.5,45.5,135.35902686938812,0,0
44.5,130.25,130.25,44.5,44.5,135.36848719969413,0,0
45.0,130.75,130.75,45.0,45.0,135.37794753000017,0,0
45.5,131.25,131.25,45.5,45.5,135.38740786030618,0,0
46.0,131.25,131.25,46.0,46.0,135.39686819061222,0,0
47.0,132.0,132.0,47.0,47.0,135.40632852091827,0,0
47.5,132.0,132.0,47.5,47.5,135.41578885122428,0,0
47.0,132.25,132.25,47.0,47.0,135.42524918153032,0,0
46.0,132.25,132.25,46.0,46.0,135.43470951183633,0,0
46.0,132.25,132.25,46.0,46.0,135.44416984214237,0,0
46.0,132.75,132.75,46.0,46.0,135.45363017244838,0,0
45.5,132.75,132.75,45.5,45.5,135.46309050275443,0,0
45.5,133.5,133.5,45.5,45.5,135.47255083306044,0,0
45.0,133.5,133.5,45.0,45.0,135.48201116336648,0,0
44.5,133.75,133.75,44.5,44.5,135.4914714936725,0,0
45.0,133.75,133.75,45.0,45.0,135.50093182397853,0,0
46.0,134.0,134.0,46.0,46.0,135.51039215428455,0,0
46.5,134.0,134.0,46.5,46.5,135.5198524845906,0,0
46.5,134.75,134.75,46.5,46.5,135.5293128148966,0,0
46.5,134.75,134.75,46.5,46.5,135.53877314520264,0,0
46.5,135.75,135.75,46.5,46.5,135.54823347550868,0,0
46.0,135.75,135.75,46.0,46.0,135.5576938058147,0,0
46.5,136.0,136.0,46.5,46.5,135.56715413612073,0,0
46.5,136.0,136.0,46.5,46.5,135.57661446642675,0,0
47.5,136.0,136.0,47.5,47.5,135.5860747967328,0,0
48.5,136.0,136.0,48.5,48.5,135.5955351270388,0,0
48.0,136.0,136.0,48.0,48.0,135.60499545734484,0,0
47.5,136.0,136.0,47.5,47.5,135.61445578765085,0,0
48.0,136.0,136.0,48.0,48.0,135.6239161179569,0,0
47.5,136.25,136.25,47.5,47.5,135.6333764482629,0,0
47.5,136.5,136.5,47.5,47.5,135.64283677856895,0,0
47.0,136.5,136.5,47.0,47.0,135.65229710887496,0,0
47.0,137.0,137.0,47.0,47.0,135.661757439181,0,0
49.5,137.0,137.0,49.5,49.5,135.67121776948701,0,0
50.5,137.0,137.0,50.5,50.5,135.68067809979306,0,0
50.0,137.0,137.0,50.0,50.0,135.6901384300991,0,0
49.5,134.5,134.5,49.5,49.5,135.6995987604051,0,0
49.0,134.5,134.5,49.0,49.0,135.70905909071115,0,0
49.0,134.5,134.5,49.0,49.0,135.71851942101716,0,0
49.5,136.0,136.0,49.5,49.5,135.7279797513232,0,0
49.5,136.0,136.0,49.5,49.5,135.73744008162922,0,0
49.5,137.0,137.0,49.5,49.5,135.74690041193526,0,0
49.0,137.0,137.0,49.0,49.0,135.75636074224127,0,0
48.5,137.25,137.25,48.5,48.5,135.7658210725473,0,0
48.5,137.75,137.75,48.5,48.5,135.77528140285332,0,0
48.0,137.75,137.75,48.0,48.0,135.78474173315936,0,0
47.5,138.0,138.0,47.5,47.5,135.79420206346538,0,0
47.5,138.0,138.0,47.5,47.5,135.80366239377142,0,0
47.0,137.75,137.75,47.0,47.0,135.81312272407743,0,0
47.0,137.75,137.75,47.0,47.0,135.82258305438347,0,0
46.5,137.5,137.5,46.5,46.5,135.83204338468948,0,0
46.0,138.0,138.0,46.0,46.0,135.84150371499553,0,0
47.5,138.0,138.0,47.5,47.5,135.85096404530157,0,0
49.0,138.0,138.0,49.0,49.0,135.86042437560758,0,0
50.5,138.0,138.0,50.5,50.5,135.86988470591362,0,0
51.5,136.75,136.75,51.5,51.5,135.87934503621963,0,0
52.0,136.75,136.75,52.0,52.0,135.88880536652567,0,0
52.0,135.75,135.75,52.0,52.0,135.8982656968317,0,0
52.5,134.5,134.5,52.5,52.5,135.90772602713773,0,0
52.5,134.5,134.5,52.5,52.5,135.91718635744374,0,0
51.5,135.5,135.5,51.5,51.5,135.92664668774978,0,0
51.5,135.5,135.5,51.5,51.5,135.9361070180558,0,0
52.0,135.0,135.0,52.0,52.0,135.94556734836183,0,0
