toco,fhr,fhr_nan,uc_nan,uc,baseline,acc,dec
33.0,155.0,155.0,33.0,33.0,146.65486649508696,0,0
34.5,154.25,154.25,34.5,34.5,146.66634537977907,0,0
37.0,154.25,154.25,37.0,37.0,146.67782426447116,0,0
37.0,155.0,155.0,37.0,37.0,146.68930314916327,0,0
38.5,155.0,155.0,38.5,38.5,146.70078203385535,0,0
38.5,151.25,151.25,38.5,38.5,146.71226091854746,0,0
39.5,151.25,151.25,39.5,39.5,146.72373980323954,0,0
40.5,150.75,150.75,40.5,40.5,146.73521868793165,0,0
41.0,150.75,150.75,41.0,41.0,146.74669757262373,0,0
43.0,151.75,151.75,43.0,43.0,146.75817645731584,0,0
43.5,151.5,151.5,43.5,43.5,146.76965534200792,0,0
44.0,151.5,151.5,44.0,44.0,146.78113422670003,0,0
45.0,151.25,151.25,45.0,45.0,146.79261311139211,0,0
44.5,150.75,150.75,44.5,44.5,146.80409199608422,0,0
46.0,150.75,150.75,46.0,46.0,146.8155708807763,0,0
47.0,150.25,150.25,47.0,47.0,146.82704976546842,0,0
46.5,150.25,150.25,46.5,46.5,146.8385286501605,0,0
47.5,151.5,151.5,47.5,47.5,146.8500075348526,0,0
48.5,151.5,151.5,48.5,48.5,146.8614864195447,0,0
49.0,151.5,151.5,49.0,49.0,146.8729653042368,0,0
49.5,151.5,151.5,49.5,49.5,146.88444418892888,0,0
49.5,151.75,151.75,49.5,49.5,146.895923073621,0,0
50.5,151.75,151.75,50.5,50.5,146.90740195831307,0,0
51.5,151.5,151.5,51.5,51.5,146.91888084300518,0,0
51.5,151.5,151.5,51.5,51.5,146.93035972769727,0,0
52.5,151.0,151.0,52.5,52.5,146.94183861238938,0,0
52.5,151.0,151.0,52.5,52.5,146.95331749708146,0,0
53.0,150.25,150.25,53.0,53.0,146.96479638177357,0,0
53.0,150.25,150.25,53.0,53.0,146.97627526646565,0,0
54.0,150.25,150.25,54.0,54.0,146.98775415115776,0,0
54.5,149.5,149.5,54.5,54.5,146.99923303584984,0,0
54.5,149.75,149.75,54.5,54.5,147.01071192054195,0,0
55.0,149.75,149.75,55.0,55.0,147.02219080523403,0,0
55.0,150.0,150.0,55.0,55.0,147.03366968992614,0,0
55.5,150.0,150.0,55.5,55.5,147.04514857461822,0,0
56.5,149.0,149.0,56.5,56.5,147.05662745931033,0,0
57.0,150.0,150.0,57.0,57.0,147.06810634400242,0,0
57.0,150.0,150.0,57.0,57.0,147.07958522869453,0,0
56.5,150.0,150.0,56.5,56.5,147.0910641133866,0,0
57.5,149.25,149.25,57.5,57.5,147.10254299807872,0,0
57.5,149.25,149.25,57.5,57.5,147.1140218827708,0,0
58.0,149.25,149.25,58.0,58.0,147.1255007674629,0,0
58.0,149.25,149.25,58.0,58.0,147.136979652155,0,0
58.0,150.0,150.0,58.0,58.0,147.1484585368471,0,0
58.5,149.0,149.0,58.5,58.5,147.15993742153918,0,0
58.5,149.0,149.0,58.5,58.5,147.1714163062313,0,0
59.0,149.25,149.25,59.0,59.0,147.18289519092338,0,0
59.5,149.25,149.25,59.5,59.5,147.19437407561549,0,0
59.0,147.5,147.5,59.0,59.0,147.20585296030757,0,0
59.5,146.5,146.5,59.5,59.5,147.21733184499968,0,0
59.5,146.5,146.5,59.5,59.5,147.22881072969176,0,0
60.0,145.25,145.25,60.0,60.0,147.24028961438387,0,0
61.0,145.25,145.25,61.0,61.0,147.25176849907595,0,0
61.0,145.75,145.75,61.0,61.0,147.26324738376806,0,0
61.0,146.25,146.25,61.0,61.0,147.27472626846014,0,0
61.0,146.25,146.25,61.0,61.0,147.28620515315225,0,0
61.0,147.5,147.5,61.0,61.0,147.29768403784433,0,0
62.5,148.75,148.75,62.5,62.5,147.30916292253644,0,0
62.5,148.75,148.75,62.5,62.5,147.32064180722853,0,0
62.5,150.0,150.0,62.5,62.5,147.33212069192064,0,0
62.5,151.25,151.25,62.5,62.5,147.34359957661272,0,0
62.5,151.25,151.25,62.5,62.5,147.35507846130483,0,0
62.5,151.25,151.25,62.5,62.5,147.3665573459969,0,0
63.0,151.25,151.25,63.0,63.0,147.37803623068902,0,0
63.5,151.5,151.5,63.5,63.5,147.3895151153811,0,0
64.0,151.75,151.75,64.0,64.0,147.4009940000732,0,0
63.5,151.75,151.75,63.5,63.5,147.4124728847653,0,0
63.0,152.5,152.5,63.0,63.0,147.4239517694574,0,0
63.5,153.0,153.0,63.5,63.5,147.43543065414949,0,0
63.0,153.0,153.0,63.0,63.0,147.4469095388416,0,0
63.5,154.25,154.25,63.5,63.5,147.45838842353368,0,0
