toco,fhr,fhr_nan,uc_nan,uc,baseline,acc,dec
15.5,96.0,96.0,15.5,15.5,125.94358229078797,0,0
15.5,96.0,96.0,15.5,15.5,125.95412800525759,0,0
15.5,96.5,96.5,15.5,15.5,125.9646737197272,0,0
15.5,96.5,96.5,15.5,15.5,125.97521943419682,0,0
15.5,96.5,96.5,15.5,15.5,125.98576514866643,0,0
15.5,97.0,97.0,15.5,15.5,125.99631086313605,0,0
16.0,97.0,97.0,16.0,16.0,126.00685657760566,0,0
16.0,97.0,97.0,16.0,16.0,126.01740229207527,0,0
16.0,96.0,96.0,16.0,16.0,126.02794800654489,0,0
13.5,96.0,96.0,13.5,13.5,126.0384937210145,0,0
13.5,96.0,96.0,13.5,13.5,126.04903943548412,0,0
13.5,96.75,96.75,13.5,13.5,126.05958514995373,0,0
14.5,96.75,96.75,14.5,14.5,126.07013086442335,0,0
14.5,96.75,96.75,14.5,14.5,126.08067657889296,0,0
14.5,96.75,96.75,14.5,14.5,126.09122229336258,0,0
16.5,96.75,96.75,16.5,16.5,126.10176800783219,0,0
16.5,96.75,96.75,16.5,16.5,126.1123137223018,0,0
16.5,97.0,97.0,16.5,16.5,126.12285943677142,0,0
19.0,97.0,97.0,19.0,19.0,126.13340515124104,0,0
19.0,97.0,97.0,19.0,19.0,126.14395086571065,0,0
19.0,93.0,93.0,19.0,19.0,126.15449658018026,0,0
17.5,93.0,93.0,17.5,17.5,126.16504229464988,0,0
17.5,93.0,93.0,17.5,17.5,126.1755880091195,0,0
17.5,93.0,93.0,17.5,17.5,126.18613372358911,0,0
17.0,93.0,93.0,17.0,17.0,126.19667943805872,0,0
17.0,93.0,93.0,17.0,17.0,126.20722515252834,0,0
17.0,94.75,94.75,17.0,17.0,126.21777086699795,0,0
16.0,94.75,94.75,16.0,16.0,126.22831658146757,0,0
16.0,94.75,94.75,16.0,16.0,126.23886229593718,0,0
16.0,95.0,95.0,16.0,16.0,126.2494080104068,0,0
15.5,95.0,95.0,15.5,15.5,126.25995372487641,0,0
15.5,95.0,95.0,15.5,15.5,126.27049943934603,0,0
15.5,107.0,107.0,15.5,15.5,126.28104515381564,0,0
15.0,107.0,107.0,15.0,15.0,126.29159086828525,0,0
15.0,107.0,107.0,15.0,15.0,126.30213658275487,0,0
15.0,95.75,95.75,15.0,15.0,126.31268229722448,0,0
16.0,95.75,95.75,16.0,16.0,126.3232280116941,0,0
16.0,95.75,95.75,16.0,16.0,126.33377372616371,0,0
16.0,95.25,95.25,16.0,16.0,126.34431944063333,0,0
15.5,95.25,95.25,15.5,15.5,126.35486515510294,0,0
15.5,95.25,95.25,15.5,15.5,126.36541086957256,0,0
15.5,95.75,95.75,15.5,15.5,126.37595658404217,0,0
15.5,95.75,95.75,15.5,15.5,126.38650229851179,0,0
15.5,95.75,95.75,15.5,15.5,126.3970480129814,0,0
15.5,95.75,95.75,15.5,15.5,126.40759372745102,0,0
17.5,95.75,95.75,17.5,17.5,126.41813944192063,0,0
17.5,95.75,95.75,17.5,17.5,126.42868515639024,0,0
17.5,96.0,96.0,17.5,17.5,126.43923087085986,0,0
17.5,96.0,96.0,17.5,17.5,126.44977658532947,0,0
17.5,96.0,96.0,17.5,17.5,126.46032229979909,0,0
17.5,96.0,96.0,17.5,17.5,126.4708680142687,0,0
15.5,96.0,96.0,15.5,15.5,126.48141372873832,0,0
15.5,96.0,96.0,15.5,15.5,126.49195944320793,0,0
15.5,105.75,105.75,15.5,15.5,126.50250515767755,0,0
13.5,105.75,105.75,13.5,13.5,126.51305087214716,0,0
13.5,105.75,105.75,13.5,13.5,126.52359658661678,0,0
13.5,87.75,87.75,13.5,13.5,126.53414230108639,0,0
15.0,87.75,87.75,15.0,15.0,126.544688015556,0,0
15.0,87.75,87.75,15.0,15.0,126.55523373002562,0,0
15.0,87.75,87.75,15.0,15.0,126.56577944449523,0,0
18.0,87.75,87.75,18.0,18.0,126.57632515896485,0,0
18.0,87.75,87.75,18.0,18.0,126.58687087343446,0,0
18.0,93.75,93.75,18.0,18.0,126.59741658790408,0,0
