toco,fhr,fhr_nan,uc_nan,uc,baseline,acc,dec
20.0,171.5,171.5,20.0,20.0,172.74577165691187,0,0
20.0,171.5,171.5,20.0,20.0,172.7361657830627,0,0
20.0,171.0,171.0,20.0,20.0,172.72655990921348,0,0
20.0,169.25,169.25,20.0,20.0,172.7169540353643,0,0
20.0,170.0,170.0,20.0,20.0,172.70734816151509,0,0
20.0,170.0,170.0,20.0,20.0,172.6977422876659,0,0
20.0,170.75,170.75,20.0,20.0,172.6881364138167,0,0
20.0,170.5,170.5,20.0,20.0,172.6785305399675,0,0
20.0,170.5,170.5,20.0,20.0,172.6689246661183,0,0
20.0,169.0,169.0,20.0,20.0,172.65931879226912,0,0
20.0,167.5,167.5,20.0,20.0,172.6497129184199,0,0
20.0,167.5,167.5,20.0,20.0,172.64010704457073,0,0
20.0,166.25,166.25,20.0,20.0,172.63050117072152,0,0
20.0,165.5,165.5,20.0,20.0,172.6208952968723,0,0
20.0,165.5,165.5,20.0,20.0,172.61128942302312,0,0
20.0,165.5,165.5,20.0,20.0,172.6016835491739,0,0
20.0,164.0,164.0,20.0,20.0,172.59207767532473,0,0
20.0,164.0,164.0,20.0,20.0,172.58247180147552,0,0
20.0,164.0,164.0,20.0,20.0,172.57286592762634,0,0
20.0,163.5,163.5,20.0,20.0,172.56326005377713,0,0
20.0,164.0,164.0,20.0,20.0,172.55365417992795,0,0
20.0,164.0,164.0,20.0,20.0,172.54404830607874,0,0
20.0,162.75,162.75,20.0,20.0,172.53444243222955,0,0
20.0,162.5,162.5,20.0,20.0,172.52483655838034,0,0
20.0,162.5,162.5,20.0,20.0,172.51523068453113,0,0
20.0,161.25,161.25,20.0,20.0,172.50562481068195,0,0
20.0,161.25,161.25,20.0,20.0,172.49601893683274,0,0
20.0,161.25,161.25,20.0,20.0,172.48641306298356,0,0
20.0,160.5,160.5,20.0,20.0,172.47680718913435,0,0
20.0,161.5,161.5,20.0,20.0,172.46720131528517,0,0
20.0,161.5,161.5,20.0,20.0,172.45759544143596,0,0
20.0,162.0,162.0,20.0,20.0,172.44798956758677,0,0
20.0,161.75,161.75,20.0,20.0,172.43838369373756,0,0
20.0,161.75,161.75,20.0,20.0,172.42877781988838,0,0
