toco,fhr,fhr_nan,uc_nan,uc,baseline,acc,dec
39.0,145.75,145.75,39.0,39.0,145.10560927173066,0,0
39.0,145.25,145.25,39.0,39.0,145.11006914173205,0,0
38.0,145.5,145.5,38.0,38.0,145.11452901173348,0,0
37.0,145.5,145.5,37.0,37.0,145.11898888173488,0,0
36.0,145.75,145.75,36.0,36.0,145.1234487517363,0,0
41.0,145.75,145.75,41.0,41.0,145.1279086217377,0,0
46.0,145.75,145.75,46.0,46.0,145.13236849173913,0,0
49.5,146.0,146.0,49.5,49.5,145.13682836174053,0,0
46.0,146.0,146.0,46.0,46.0,145.14128823174195,0,0
45.0,146.75,146.75,45.0,45.0,145.14574810174335,0,0
44.5,146.75,146.75,44.5,44.5,145.15020797174478,0,0
45.0,146.5,146.5,45.0,45.0,145.15466784174617,0,0
45.5,146.0,146.0,45.5,45.5,145.1591277117476,0,0
46.0,146.0,146.0,46.0,46.0,145.16358758174903,0,0
46.0,146.25,146.25,46.0,46.0,145.16804745175043,0,0
46.0,146.25,146.25,46.0,46.0,145.17250732175185,0,0
44.5,146.25,146.25,44.5,44.5,145.17696719175325,0,0
43.0,145.5,145.5,43.0,43.0,145.18142706175468,0,0
42.0,145.5,145.5,42.0,42.0,145.18588693175607,0,0
41.0,145.0,145.0,41.0,41.0,145.1903468017575,0,0
39.5,145.0,145.0,39.5,39.5,145.1948066717589,0,0
39.5,144.5,144.5,39.5,39.5,145.19926654176032,0,0
41.5,142.0,142.0,41.5,41.5,145.20372641176172,0,0
43.5,142.0,142.0,43.5,43.5,145.20818628176315,0,0
45.5,142.0,142.0,45.5,45.5,145.21264615176455,0,0
43.0,142.0,142.0,43.0,43.0,145.21710602176597,0,0
43.0,143.0,143.0,43.0,43.0,145.2215658917674,0,0
44.0,143.25,143.25,44.0,44.0,145.2260257617688,0,0
44.0,143.25,143.25,44.0,44.0,145.23048563177022,0,0
44.0,143.5,143.5,44.0,44.0,145.23494550177162,0,0
44.0,143.5,143.5,44.0,44.0,145.23940537177305,0,0
43.5,144.75,144.75,43.5,43.5,145.24386524177444,0,0
44.0,145.5,145.5,44.0,44.0,145.24832511177587,0,0
44.0,145.5,145.5,44.0,44.0,145.25278498177727,0,0
44.5,146.0,146.0,44.5,44.5,145.2572448517787,0,0
44.0,146.0,146.0,44.0,44.0,145.2617047217801,0,0
43.5,145.25,145.25,43.5,43.5,145.26616459178152,0,0
43.0,145.25,145.25,43.0,43.0,145.27062446178292,0,0
42.0,145.25,145.25,42.0,42.0,145.27508433178434,0,0
41.5,145.0,145.0,41.5,41.5,145.27954420178574,0,0
41.0,145.0,145.0,41.0,41.0,145.28400407178717,0,0
41.0,144.25,144.25,41.0,41.0,145.2884639417886,0,0
41.5,142.75,142.75,41.5,41.5,145.29292381179,0,0
41.5,142.75,142.75,41.5,41.5,145.29738368179142,0,0
40.0,142.75,142.75,40.0,40.0,145.3018435517928,0,0
41.5,142.75,142.75,41.5,41.5,145.30630342179424,0,0
45.0,142.0,142.0,45.0,45.0,145.31076329179564,0,0
47.5,142.0,142.0,47.5,47.5,145.31522316179706,0,0
47.5,142.0,142.0,47.5,47.5,145.31968303179846,0,0
46.0,141.5,141.5,46.0,46.0,145.3241429017999,0,0
46.0,141.5,141.5,46.0,46.0,145.3286027718013,0,0
46.0,141.75,141.75,46.0,46.0,145.3330626418027,0,0
46.5,142.0,142.0,46.5,46.5,145.3375225118041,0,0
46.0,142.0,142.0,46.0,46.0,145.34198238180554,0,0
45.0,142.5,142.5,45.0,45.0,145.34644225180696,0,0
44.5,142.5,142.5,44.5,44.5,145.35090212180836,0,0
44.0,142.5,142.5,44.0,44.0,145.3553619918098,0,0
43.0,142.5,142.5,43.0,43.0,145.35982186181118,0,0
43.0,142.5,142.5,43.0,43.0,145.3642817318126,0,0
44.5,143.0,143.0,44.5,44.5,145.368741601814,0,0
47.5,143.0,143.0,47.5,47.5,145.37320147181543,0,0
48.0,143.5,143.5,48.0,48.0,145.37766134181683,0,0
47.5,143.75,143.75,47.5,47.5,145.38212121181826,0,0
46.5,143.75,143.75,46.5,46.5,145.38658108181966,0,0
46.5,143.5,143.5,46.5,46.5,145.39104095182108,0,0
48.0,143.5,143.5,48.0,48.0,145.39550082182248,0,0
49.0,144.25,144.25,49.0,49.0,145.3999606918239,0,0
49.5,144.25,144.25,49.5,49.5,145.40442056182533,0,0
49.0,144.75,144.75,49.0,49.0,145.40888043182673,0,0
49.0,144.75,144.75,49.0,49.0,145.41334030182816,0,0
48.5,146.25,146.25,48.5,48.5,145.41780017182955,0,0
48.5,147.0,147.0,48.5,48.5,145.42226004183098,0,0
49.0,147.0,147.0,49.0,49.0,145.42671991183238,0,0
51.0,148.0,148.0,51.0,51.0,145.4311797818338,0,0
52.5,149.0,149.0,52.5,52.5,145.4356396518352,0,0
51.5,149.0,149.0,51.5,51.5,145.44009952183663,0,0
49.5,150.0,150.0,49.5,49.5,145.44455939183803,0,0
49.0,150.0,150.0,49.0,49.0,145.44901926183945,0,0
49.0,150.0,150.0,49.0,49.0,145.45347913184085,0,0
49.0,150.75,150.75,49.0,49.0,145.45793900184228,0,0
49.0,150.75,150.75,49.0,49.0,145.4623988718437,0,0
47.5,151.0,151.0,47.5,47.5,145.4668587418451,0,0
47.5,151.5,151.5,47.5,47.5,145.47131861184653,0,0
48.0,151.5,151.5,48.0,48.0,145.47577848184793,0,0
47.0,152.0,152.0,47.0,47.0,145.48023835184935,0,0
47.0,152.0,152.0,47.0,47.0,145.48469822185075,0,0
50.0,152.0,152.0,50.0,50.0,145.48915809185218,0,0
55.0,152.25,152.25,55.0,55.0,145.49361796185357,0,0
65.0,152.25,152.25,65.0,65.0,145.498077831855,0,0
67.0,153.5,153.5,67.0,67.0,145.5025377018564,0,0
56.5,152.25,152.25,56.5,56.5,145.50699757185782,0,0
49.0,152.25,152.25,49.0,49.0,145.51145744185922,0,0
47.5,152.75,152.75,47.5,47.5,145.51591731186065,0,0
47.5,153.5,153.5,47.5,47.5,145.52037718186207,0,0
46.5,153.5,153.5,46.5,46.5,145.52483705186347,0,0
45.5,153.5,153.5,45.5,45.5,145.5292969218649,0,0
43.0,154.25,154.25,43.0,43.0,145.5337567918663,0,0
40.0,154.25,154.25,40.0,40.0,145.53821666186772,0,0
37.5,154.75,154.75,37.5,37.5,145.54267653186912,0,0
35.0,154.75,154.75,35.0,35.0,145.54713640187055,0,0
